,fitness
0,-78.33233140754285
1,-78.33233140754285
2,-78.33233140754285
3,-78.33233140754285
4,-78.33233140754285
5,-78.33233140754285
6,-78.33233140754285
7,-78.33233140754285
8,-78.33233140754285
9,-78.33233140754285
