,fitness
0,-78.31732839535223
1,-78.28106434592533
2,-78.247036908991
3,-78.31219325390924
4,-78.31768535366756
5,-78.32571313426337
6,-78.2829957211788
7,-78.31534525049716
8,-78.30237467924209
9,-78.3232710487502
