,fitness
0,-34.31332544513984
1,-38.91097843825861
2,-48.95850528808539
3,-36.76571438580979
4,-38.8491085633857
5,-33.64799159970697
6,-24.719969454118086
7,-36.878100971306246
8,-31.33619104195633
9,-35.046215203390666
