,fitness
0,-78.3322731015644
1,-78.33187229255873
2,-78.33103062074048
3,-78.33232951951567
4,-78.33111985737364
5,-78.33229816761155
6,-78.33230740064043
7,-78.33074316947304
8,-78.33226575367314
9,-78.33230221026733
