,fitness
0,-78.33061646683525
1,-78.33219538570452
2,-78.3323312563763
3,-78.33151821701622
4,-78.33031995850844
5,-78.33223703366475
6,-78.3294276295112
7,-78.33233104974337
8,-78.33163088562105
9,-78.20454110808012
