,fitness
0,6.431545740426259e-09
1,6.432632204678157e-13
2,4.678942966962474e-06
3,1.1248907616501214e-07
4,6.512277384018716e-10
5,8.168383636153465e-09
6,0.0017538035158333187
7,7.971401316808624e-14
8,3.737088977495695e-06
9,1.4765966227514582e-14
