,fitness
0,1.7630976867830815e-39
1,2.9160485279098083e-37
2,3.634507799039693e-41
3,4.5104195116995086e-38
4,1.749244239638134e-42
5,4.448016013733296e-40
6,2.0202421192436556e-39
7,5.504631118699486e-41
8,1.3925258020281499e-39
9,1.0073589854076575e-37
0,5.583269779698492e-52
1,1.192035809390151e-55
2,5.898346132017456e-54
3,4.7206063393034914e-51
4,8.461792512280083e-53
5,6.506038271460766e-53
6,3.1355397031743037e-53
7,4.2092294598928315e-54
8,3.4689859864199735e-52
9,5.343452161672268e-52
