,fitness
0,6782.036242409331
1,6782.493706295079
2,6782.11133506229
3,6782.18210098889
4,6784.328166803435
5,6782.031432540104
6,6782.3380225832125
7,6782.5475599627625
8,6784.8373740177485
9,6856.8809040594915
