,fitness
0,6782.023956175414
1,7278.605786303251
2,6782.023935659117
3,6782.024450844327
4,6782.024822902225
5,6836.790769210864
6,6782.024857568824
7,6782.02378394384
8,6782.025847807881
9,6782.023777646529
