,fitness
0,-959.6406627186984
1,-959.6406627206937
2,-959.6406627199251
3,-888.9491251887778
4,-888.949123863681
5,-959.6406627182166
6,-935.3377726688686
7,-888.9491252679699
8,-894.5787089333423
9,-959.640662719966
