,0,1,2,3,4,5,6,7,8,9
0,-0.9221952532146915,-0.8041191560999228,-0.7276750190635772,-0.8780651435537474,-0.9065985774040186,-0.6766186504113159,-0.986126957336536,-0.9812570688371034,-0.9900116759722328,-0.1330564747485805
1,-0.9221952532146915,-0.8041191560999228,-0.9393055253756146,-0.8780651435537474,-1.0136331098883213,-0.6766186504113159,-0.986126957336536,-1.0003050770333966,-1.0249011974185802,-0.1330564747485805
2,-0.9221952532146915,-1.0221406086175637,-0.9393055253756146,-0.8780651435537474,-1.0163932567257592,-0.8570693172952584,-0.986126957336536,-1.0003050770333966,-1.0249011974185802,-0.1330564747485805
3,-1.0168817304961553,-1.0221406086175637,-0.9393055253756146,-0.8780651435537474,-1.0163932567257592,-0.8570693172952584,-0.986126957336536,-1.0034410338417994,-1.0274783592588443,-0.7948500392831938
4,-1.0168817304961553,-1.0221406086175637,-0.9393055253756146,-0.8780651435537474,-1.0163932567257592,-0.8570693172952584,-0.986126957336536,-1.0034410338417994,-1.0274783592588443,-0.7948500392831938
5,-1.018722675819049,-1.0221406086175637,-0.9393055253756146,-0.8780651435537474,-1.0163932567257592,-0.8570693172952584,-0.986126957336536,-1.0034410338417994,-1.0274783592588443,-0.7948500392831938
6,-1.018722675819049,-1.0221406086175637,-0.9393055253756146,-0.9381802333499825,-1.0163932567257592,-0.8570693172952584,-0.986126957336536,-1.0034410338417994,-1.0274783592588443,-0.7948500392831938
7,-1.018722675819049,-1.0221406086175637,-0.9393055253756146,-0.9947887071623968,-1.0163932567257592,-0.8570693172952584,-0.986126957336536,-1.0034410338417994,-1.0274783592588443,-0.7948500392831938
8,-1.018722675819049,-1.0221406086175637,-0.9700769233932472,-0.9947887071623968,-1.0163932567257592,-0.8570693172952584,-0.986126957336536,-1.011826604092292,-1.0274783592588443,-0.7948500392831938
9,-1.018722675819049,-1.0221406086175637,-0.9700769233932472,-0.9947887071623968,-1.0198986525422045,-0.8570693172952584,-0.986126957336536,-1.0197767002571902,-1.0274783592588443,-0.7948500392831938
10,-1.018722675819049,-1.0221406086175637,-0.9700769233932472,-0.9947887071623968,-1.0198986525422045,-0.8570693172952584,-0.986126957336536,-1.0241829274620173,-1.0274783592588443,-0.7948500392831938
11,-1.018722675819049,-1.0221406086175637,-0.9700769233932472,-0.9947887071623968,-1.0198986525422045,-0.8570693172952584,-0.986126957336536,-1.0241829274620173,-1.0274783592588443,-0.7948500392831938
12,-1.018722675819049,-1.0221406086175637,-0.9700769233932472,-1.027928999799915,-1.0198986525422045,-0.8570693172952584,-0.986126957336536,-1.0241829274620173,-1.0274783592588443,-0.7948500392831938
13,-1.018722675819049,-1.0221406086175637,-0.9924580375470937,-1.027928999799915,-1.0198986525422045,-0.8570693172952584,-0.986126957336536,-1.0241829274620173,-1.0274783592588443,-0.905292334245177
14,-1.018722675819049,-1.0221406086175637,-0.9924580375470937,-1.027928999799915,-1.0198986525422045,-0.9976454042236641,-0.986126957336536,-1.0241829274620173,-1.028433489165347,-0.905292334245177
15,-1.018722675819049,-1.0221406086175637,-0.9924580375470937,-1.027928999799915,-1.0198986525422045,-0.9976454042236641,-1.0119782288907333,-1.0241829274620173,-1.028433489165347,-0.905292334245177
16,-1.018722675819049,-1.0221406086175637,-0.9924580375470937,-1.027928999799915,-1.0198986525422045,-1.0197932711716604,-1.0119782288907333,-1.0300047055765997,-1.028433489165347,-0.905292334245177
17,-1.018722675819049,-1.0221406086175637,-0.9924580375470937,-1.027928999799915,-1.0198986525422045,-1.0197932711716604,-1.0119782288907333,-1.0300047055765997,-1.028433489165347,-0.905292334245177
18,-1.018722675819049,-1.029668653912958,-0.9924580375470937,-1.027928999799915,-1.0198986525422045,-1.0197932711716604,-1.0119782288907333,-1.030228639498934,-1.028433489165347,-0.905292334245177
19,-1.0197626760281568,-1.029668653912958,-0.9924580375470937,-1.027928999799915,-1.0198986525422045,-1.0197932711716604,-1.0119782288907333,-1.030228639498934,-1.028433489165347,-0.905292334245177
20,-1.0243150857251337,-1.029668653912958,-0.9924580375470937,-1.027928999799915,-1.0198986525422045,-1.0197932711716604,-1.0119782288907333,-1.030228639498934,-1.028433489165347,-0.905292334245177
21,-1.0243150857251337,-1.029668653912958,-0.9924580375470937,-1.027928999799915,-1.0198986525422045,-1.0197932711716604,-1.0119782288907333,-1.030228639498934,-1.028433489165347,-0.905292334245177
22,-1.0262475140841756,-1.029668653912958,-0.9924580375470937,-1.027928999799915,-1.0198986525422045,-1.0197932711716604,-1.0119782288907333,-1.030228639498934,-1.028433489165347,-0.905292334245177
23,-1.0262475140841756,-1.029668653912958,-0.9924580375470937,-1.027928999799915,-1.0198986525422045,-1.0197932711716604,-1.0119782288907333,-1.030228639498934,-1.028433489165347,-0.905292334245177
24,-1.0285937263637424,-1.029668653912958,-0.9924580375470937,-1.027928999799915,-1.0198986525422045,-1.0197932711716604,-1.0119782288907333,-1.030228639498934,-1.028433489165347,-0.905292334245177
25,-1.0285937263637424,-1.029668653912958,-0.9924580375470937,-1.027928999799915,-1.0198986525422045,-1.0197932711716604,-1.0119782288907333,-1.030228639498934,-1.028433489165347,-0.948346635113271
26,-1.030679745005008,-1.029668653912958,-0.9958559758514827,-1.027928999799915,-1.0198986525422045,-1.0197932711716604,-1.0119782288907333,-1.030228639498934,-1.028433489165347,-0.948346635113271
27,-1.030679745005008,-1.029668653912958,-0.9958559758514827,-1.027928999799915,-1.0198986525422045,-1.0197932711716604,-1.0119782288907333,-1.030228639498934,-1.028433489165347,-0.948346635113271
28,-1.030679745005008,-1.029668653912958,-0.9958559758514827,-1.027928999799915,-1.0198986525422045,-1.0197932711716604,-1.0119782288907333,-1.030228639498934,-1.028433489165347,-0.948346635113271
