,Cuckoo Search,Fruit Fly,Whale Optimization Algorithm,Water Wave Optimization,Krill Herd
53,-1.0316059329927874,-0.8586262648856089,-1.031579425553802,-1.0271423079253421,-1.031558723954419
54,-1.0316066577067369,-0.8510159983061211,-1.0315926140342975,-1.0273645816290449,-1.0315588411920058
55,-1.0316232261044815,-0.8835405909256353,-1.0315931173667676,-1.0273645816290449,-1.0315862013511619
56,-1.0316232261044815,-0.8813035000727408,-1.0315931173667676,-1.0274345900843944,-1.0315916953630226
57,-1.0316232525207125,-0.8854917704831367,-1.0315945745495807,-1.0277870486904042,-1.0315931353895793
58,-1.0316236625836912,-0.8485956239418078,-1.0315958335225053,-1.0277870486904042,-1.0315931353895793
59,-1.0316236625836912,-0.8627849134029756,-1.031596863939817,-1.0279150459566677,-1.0315961068778061
60,-1.0316236625836912,-0.8746189406426842,-1.0315971051208366,-1.0284269611018755,-1.0315961068778061
61,-1.03162473489539,-0.8882608334562573,-1.0315984159743508,-1.028791826185971,-1.0315961068778061
62,-1.0316257608965291,-0.8513094786779872,-1.0315992701108707,-1.0288474528613067,-1.0315961068778061
63,-1.0316263216078738,-0.8771892894584662,-1.0315993427128145,-1.0290644578158692,-1.0316028387867466
64,-1.031626432004599,-0.8502292369812512,-1.0315993427128145,-1.0290644578158692,-1.0316172267329666
65,-1.0316266581169644,-0.8412275209581029,-1.0315993739250684,-1.0290644578158692,-1.0316172267329666
66,-1.0316269466612822,-0.8749943461501071,-1.0316000511130734,-1.0292638664688283,-1.0316187410515951
67,-1.031627257791062,-0.884569273158051,-1.0316003036525656,-1.0292638664688283,-1.0316187410515951
68,-1.0316272659527472,-0.8611407974072378,-1.0316003760195227,-1.029287198949041,-1.0316187410515951
69,-1.0316272790799885,-0.843232330523566,-1.0316004580524876,-1.0292985392762743,-1.0316187410515951
70,-1.0316276469537027,-0.8548892558247376,-1.0316024636764565,-1.0292985392762743,-1.0316187410515951
71,-1.0316277377047474,-0.8503606613613639,-1.031603344880518,-1.0293227317070208,-1.0316195781446935
72,-1.0316278388263675,-0.8690371505597699,-1.0316034461587775,-1.029361658148189,-1.0316212346010556
73,-1.031628052756959,-0.8817253722615039,-1.0316035110435435,-1.02947590919435,-1.031621371121989
74,-1.0316280779149023,-0.8584132463864037,-1.0316048125406156,-1.02965345940383,-1.0316215912654632
75,-1.031628107264547,-0.8783830552042152,-1.0316052863189304,-1.029786371307947,-1.0316215912654632
76,-1.0316281283502609,-0.8731975722684607,-1.0316073929294052,-1.0298126723251058,-1.0316215912654632
77,-1.0316281404547676,-0.8695293467151185,-1.0316077530306755,-1.0298523121193173,-1.031622277177868
78,-1.0316282334790985,-0.8505923426903695,-1.0316102920258141,-1.0298558682505632,-1.0316242832726543
79,-1.0316282416458709,-0.8682381987489503,-1.0316151094284807,-1.0298558700552032,-1.0316246008777432
80,-1.0316282572205309,-0.8817964542105114,-1.0316168886849586,-1.0298558792812207,-1.0316246677026935
81,-1.0316282767821483,-0.8720076637991637,-1.0316176298151758,-1.0298628882126848,-1.031624877255929
82,-1.031628341854769,-0.8589840183910511,-1.0316176310111476,-1.0298640589465666,-1.031626666371516
83,-1.0316283426096653,-0.8585839713199673,-1.0316176338807965,-1.0298640589465666,-1.031626666371516
84,-1.031628352133145,-0.8977002114259067,-1.0316177107027338,-1.0299019691132485,-1.031626666371516
85,-1.0316284005807677,-0.845587459998862,-1.031617790592736,-1.0299027877160494,-1.031626666371516
86,-1.0316284009419365,-0.8602373104183272,-1.031617790592736,-1.0299027936720087,-1.0316267067164804
87,-1.031628423156494,-0.869804721851752,-1.0316193218726366,-1.0299090676902518,-1.0316273265148481
88,-1.0316284329577157,-0.8518532260837135,-1.0316231889149203,-1.0299097122760532,-1.0316274807585928
89,-1.031628437473143,-0.8642532624083733,-1.0316231896041406,-1.0299431185620889,-1.0316274807585928
90,-1.0316284409926768,-0.8631362764739061,-1.0316232444913573,-1.02997212820158,-1.0316275773583805
91,-1.0316284414828292,-0.8558717992502591,-1.0316232445239064,-1.0299721285093557,-1.0316275773583805
92,-1.0316284418878752,-0.9204474213286818,-1.0316233142870865,-1.0299733908947668,-1.0316275773583805
93,-1.0316284418878752,-0.8558268962163507,-1.0316239294260365,-1.0299777078631576,-1.0316275773583805
94,-1.0316284451573465,-0.8827718422788438,-1.0316240129649814,-1.0299824664062225,-1.0316275773583805
95,-1.031628446534396,-0.8392207378426045,-1.031624015892589,-1.0299955450146285,-1.031627632551431
96,-1.0316284466230936,-0.8466634172438617,-1.031624015892589,-1.0301558360467375,-1.031627632551431
97,-1.0316284482600102,-0.8808072307799755,-1.0316240404319874,-1.0301570566877416,-1.031627632551431
98,-1.0316284497182082,-0.8668976277579347,-1.0316240407749384,-1.0301584699903323,-1.031627662009269
99,-1.0316284509849971,-0.8463154504482242,-1.0316261037046623,-1.0301603889765425,-1.031627662009269
100,-1.0316284516478358,-0.8629105463050335,-1.0316261144231071,-1.0301604046692971,-1.031627685137233
101,-1.031628451810682,-0.8791132342017827,-1.0316261144231071,-1.030320506489908,-1.0316277330656478
102,-1.0316284518581382,-0.8691649098648242,-1.031626119212537,-1.0304003132283799,-1.031627747406489
103,-1.0316284523436654,-0.869162002881608,-1.0316261765831536,-1.0304022760550442,-1.0316278468712707
104,-1.0316284523601396,-0.8758487823836306,-1.0316262251262915,-1.0304135713020433,-1.0316280699901454
105,-1.0316284529757398,-0.8758754244119509,-1.0316262336720157,-1.0304164197954442,-1.0316281080868586
106,-1.0316284530009585,-0.8913571908869112,-1.0316262336720157,-1.0304164197954442,-1.0316281080868586
107,-1.0316284530009605,-0.8847261876538202,-1.0316262336720157,-1.0304198526818562,-1.0316281080868586
108,-1.0316284530581254,-0.8722216028429705,-1.0316263941099437,-1.030420119285155,-1.0316281080868586
109,-1.0316284532487303,-0.874591267640969,-1.0316264614800295,-1.030420119285155,-1.0316281080868586
110,-1.0316284532771975,-0.8792183848400354,-1.0316264648009086,-1.0304201472291639,-1.0316281080868586
111,-1.0316284533604212,-0.8695768082460823,-1.0316264656806342,-1.0304231812938895,-1.0316281080868586
112,-1.0316284533604212,-0.9311175457205488,-1.0316267033013502,-1.0304236335675494,-1.0316281503800442
113,-1.031628453368662,-0.8775218241680485,-1.0316267033013502,-1.0304238403221107,-1.0316281503800442
114,-1.0316284533823499,-0.8926459839722186,-1.0316268006216156,-1.0304291117762996,-1.0316281810484234
115,-1.0316284533831304,-0.860809396803516,-1.0316269297854752,-1.0304291117762996,-1.0316281923691586
116,-1.0316284533934745,-0.8780888384213437,-1.031626938642565,-1.0304344939854615,-1.0316282016862437
117,-1.031628453399074,-0.8801895861782377,-1.0316269991892129,-1.0304344940371661,-1.03162822021021
118,-1.0316284534111784,-0.8538729542031478,-1.0316270481179344,-1.0304344940507941,-1.03162822021021
119,-1.0316284534118423,-0.8552033490077198,-1.03162705060738,-1.030437138389994,-1.0316282317474124
120,-1.0316284534239994,-0.8759010521201386,-1.03162705060738,-1.0304371546367326,-1.0316282317474124
121,-1.0316284534240734,-0.8671383115008544,-1.0316270893485537,-1.0304371546367326,-1.0316282507803665
122,-1.031628453424343,-0.8900636058260938,-1.0316271129520036,-1.0304399568516112,-1.0316282673847392
123,-1.0316284534316267,-0.878053477013594,-1.0316271150532206,-1.0304399568652178,-1.031628273891173
124,-1.031628453432816,-0.9006177893830889,-1.0316271150532206,-1.0304399761025467,-1.0316282879333216
125,-1.0316284534335873,-0.8670210702898127,-1.0316271397321166,-1.0304406864955569,-1.031628303607467
126,-1.0316284534588813,-0.8749140259712794,-1.0316271541289552,-1.0304407292587927,-1.0316283085819047
127,-1.031628453459857,-0.9087275891368618,-1.03162722304704,-1.0304407498343011,-1.0316283099827506
128,-1.0316284534603468,-0.866475123516256,-1.0316273363210737,-1.0304411620610705,-1.0316283099827506
129,-1.0316284534603706,-0.8956216150974259,-1.0316273676117451,-1.030441170466585,-1.0316283099827506
130,-1.031628453468587,-0.8998706009488906,-1.0316273741103958,-1.0304411704674306,-1.0316283099827506
131,-1.0316284534688813,-0.8933499532832453,-1.0316276423204527,-1.0304411704674306,-1.0316283099827506
132,-1.0316284534726086,-0.8813025298259864,-1.031627667311398,-1.0304416511119308,-1.0316283781249296
133,-1.0316284534728501,-0.8799473699166646,-1.031627667311398,-1.0304416524614302,-1.0316283781249296
134,-1.0316284534731095,-0.8836837969579436,-1.0316276758674143,-1.030441659164397,-1.0316283781249296
135,-1.0316284534740505,-0.8634998430075701,-1.0316276893909837,-1.0304416591658252,-1.0316283781249296
136,-1.031628453480003,-0.8905018418964753,-1.031627692743895,-1.03044166951887,-1.0316283781249296
137,-1.03162845348027,-0.9004753254251524,-1.0316276963932267,-1.0304419678895105,-1.0316283781249296
138,-1.0316284534813576,-0.8601017245441458,-1.0316278580981184,-1.0304419679786379,-1.0316283837816747
139,-1.0316284534813607,-0.8742356487216136,-1.031627929464924,-1.0304419679786379,-1.0316283837816747
140,-1.0316284534816162,-0.8771895570950583,-1.0316279309951042,-1.030442015858051,-1.0316283837816747
141,-1.0316284534832405,-0.8714351199555705,-1.0316279315990833,-1.0304420360515008,-1.0316283837816747
142,-1.031628453483419,-0.8636127165302417,-1.0316280670304974,-1.0304420946618922,-1.031628385084552
143,-1.0316284534838258,-0.8507044175444743,-1.0316281060441699,-1.0304420946618922,-1.031628385084552
144,-1.0316284534838285,-0.8877334593287148,-1.0316281060441699,-1.0304421030608495,-1.031628385084552
145,-1.031628453484011,-0.8652796850647497,-1.0316281125586468,-1.0304421030608495,-1.031628385084552
146,-1.031628453487164,-0.8771191233168365,-1.031628112826821,-1.030442127947979,-1.031628385084552
147,-1.0316284534881726,-0.8846513603873681,-1.0316281134477534,-1.0304421472952354,-1.0316283953026517
148,-1.0316284534881728,-0.8776989192921016,-1.0316281134477534,-1.0304422051321396,-1.0316283953026517
149,-1.0316284534894413,-0.8816259981284971,-1.0316281201558943,-1.0304422051321396,-1.0316283953026517
150,-1.031628453489443,-0.8643943547736948,-1.031628184217328,-1.0304422051321396,-1.0316283953026517
151,-1.0316284534894462,-0.8784690235848613,-1.0316282084960577,-1.0304422064215943,-1.0316283953026517
152,-1.0316284534894484,-0.8878174919398809,-1.0316282092173499,-1.0304422065339947,-1.0316283953026517
153,-1.0316284534896185,-0.8898607294272601,-1.0316282095867375,-1.0304426196218068,-1.0316283953026517
154,-1.031628453489619,-0.8705525514691445,-1.0316282126390675,-1.0304426196218426,-1.0316283953026517
155,-1.03162845348962,-0.8863276514317342,-1.0316282126390675,-1.0304427278452988,-1.0316284011060515
156,-1.0316284534896254,-0.862734720219492,-1.0316282626425282,-1.0304427278452988,-1.0316284011060515
157,-1.0316284534897069,-0.8846362707064097,-1.0316282709964657,-1.0304427278452988,-1.0316284011060515
158,-1.0316284534897069,-0.8568435061720991,-1.031628272298104,-1.0304427278457755,-1.0316284011060515
159,-1.0316284534897078,-0.876055876454237,-1.031628278020354,-1.0304427810478263,-1.0316284011060515
160,-1.0316284534897078,-0.8622469826378609,-1.0316282820546827,-1.0304427810478263,-1.0316284011060515
161,-1.0316284534897078,-0.8686280599158765,-1.0316282820546827,-1.0304427810478263,-1.0316284011060515
162,-1.0316284534897078,-0.9268527652205254,-1.0316282820546827,-1.030442827884567,-1.0316284011060515
163,-1.0316284534897273,-0.8654875718185654,-1.0316282820546827,-1.0304436821199299,-1.0316284011060515
164,-1.0316284534897326,-0.9079800401469871,-1.0316283100312225,-1.03044436428382,-1.0316284116716383
165,-1.0316284534897326,-0.883216395212868,-1.0316283227055822,-1.0304443642838264,-1.0316284116716383
166,-1.0316284534897326,-0.883313444538395,-1.0316283227055822,-1.0304443642872554,-1.0316284116716383
167,-1.0316284534897326,-0.8672011436498236,-1.0316283238505553,-1.0304454635757385,-1.0316284122343515
168,-1.0316284534897406,-0.8778372866617173,-1.0316283240146031,-1.0304454733723034,-1.0316284122343515
169,-1.0316284534897424,-0.8585796543053341,-1.0316283256611554,-1.0304455070044793,-1.0316284122343515
170,-1.0316284534897424,-0.8725155033314291,-1.031628325683801,-1.0304460365697223,-1.0316284122343515
171,-1.0316284534897424,-0.8735107635555728,-1.0316283256884025,-1.0304460412504173,-1.0316284122343515
172,-1.0316284534897426,-0.8635326044163275,-1.0316283273174292,-1.030446041611964,-1.0316284133021827
173,-1.0316284534897477,-0.8819952371178031,-1.0316283273174292,-1.030446375128675,-1.0316284150035127
174,-1.0316284534897875,-0.8833230170931172,-1.0316283273174292,-1.0304463987729648,-1.0316284150035127
175,-1.0316284534898341,-0.8748694107612162,-1.0316283273174292,-1.0304473317750438,-1.0316284150508188
176,-1.0316284534898341,-0.8784232200573046,-1.0316283273174292,-1.0304473495529445,-1.0316284150508188
177,-1.0316284534898341,-0.8841299455161048,-1.0316283273322797,-1.0304473534350476,-1.0316284150508188
178,-1.0316284534898341,-0.8455568992052733,-1.0316283273322797,-1.0304473566017218,-1.0316284150508188
179,-1.0316284534898434,-0.8839409325752141,-1.0316283284036825,-1.0304473566017218,-1.0316284160544933
180,-1.0316284534898434,-0.877736259259672,-1.0316283284036825,-1.0304474443330818,-1.0316284160544933
181,-1.0316284534898463,-0.8682526859433516,-1.0316283284036825,-1.0304474443330818,-1.0316284160544933
182,-1.0316284534898488,-0.8972846687047774,-1.0316283284036825,-1.030447444333181,-1.0316284160544933
183,-1.031628453489851,-0.8852718179924347,-1.0316283315006065,-1.030447445475747,-1.0316284190831777
184,-1.0316284534898748,-0.8698325401340089,-1.0316283315006065,-1.030447458947417,-1.0316284210795186
185,-1.0316284534898748,-0.8665078947811601,-1.0316283315487795,-1.0304486072021606,-1.0316284242252436
186,-1.0316284534898748,-0.9432636177136843,-1.0316283316556003,-1.0304486080743582,-1.0316284242252436
187,-1.0316284534898772,-0.8928362495353305,-1.0316283316556003,-1.030448608359836,-1.0316284242252436
188,-1.0316284534898772,-0.8725855743081571,-1.0316283316556003,-1.0304486083598843,-1.0316284242252436
189,-1.0316284534898772,-0.8711849225400613,-1.0316283316556003,-1.0304496632901246,-1.0316284242252436
190,-1.0316284534898772,-0.8869364872524127,-1.0316283316556003,-1.0304496634494091,-1.0316284242252436
191,-1.0316284534898772,-0.8540969968489087,-1.0316283334230874,-1.0304496634494091,-1.0316284268630647
192,-1.0316284534898772,-0.8577027169565525,-1.0316283334230874,-1.030449663500681,-1.0316284268630647
193,-1.0316284534898772,-0.8509706075511868,-1.0316283334272542,-1.030449663500681,-1.0316284268887297
194,-1.0316284534898772,-0.8528809482598934,-1.031628333444066,-1.0304501895243847,-1.0316284268887297
195,-1.0316284534898774,-0.8674022107074197,-1.0316283336328582,-1.0304501918622768,-1.0316284273276541
196,-1.0316284534898774,-0.9256622460383461,-1.0316283336328582,-1.0304501953220486,-1.031628427403348
197,-1.0316284534898774,-0.8647874915355809,-1.0316283336328582,-1.0304501953765253,-1.0316284279533114
198,-1.0316284534898774,-0.8934793102415618,-1.0316283336408787,-1.0304507114858716,-1.0316284282852162
199,-1.0316284534898774,-0.9249518396853661,-1.0316283336408787,-1.0304507114858716,-1.0316284311187403
200,-1.0316284534898774,-0.9099964705371952,-1.0316283347237114,-1.0304507130992167,-1.0316284318729916
201,-1.0316284534898774,-0.8824828662288858,-1.0316283347256345,-1.0304507138362438,-1.0316284318729916
202,-1.0316284534898774,-0.8825393920663982,-1.0316283347256345,-1.030450721030763,-1.0316284335578956
203,-1.0316284534898774,-0.8838929133094661,-1.0316283347256345,-1.030450779857651,-1.0316284347185927
204,-1.0316284534898774,-0.8652682079817475,-1.0316283347361863,-1.0304507804787861,-1.0316284347185927
205,-1.0316284534898774,-0.8947046374187494,-1.031628334939414,-1.0304507804787861,-1.0316284347185927
206,-1.0316284534898774,-0.8949669629115151,-1.0316283349625661,-1.0304507809288246,-1.0316284347185927
207,-1.0316284534898774,-0.8623475336143027,-1.0316283349625661,-1.0304508888445814,-1.0316284347185927
208,-1.0316284534898774,-0.8845025370353239,-1.0316283349625661,-1.0304508888580959,-1.0316284347185927
209,-1.0316284534898774,-0.8684048267438651,-1.0316283356187506,-1.030450889171436,-1.0316284347185927
210,-1.0316284534898776,-0.8863635954582959,-1.0316283356187506,-1.030450914562854,-1.0316284347185927
211,-1.0316284534898776,-0.8469200277349829,-1.0316283356187506,-1.0304509145628558,-1.0316284347185927
212,-1.0316284534898776,-0.917614873588715,-1.0316283356187506,-1.030450933717585,-1.0316284347185927
213,-1.0316284534898776,-0.867658535130324,-1.0316283358050664,-1.0304509337175853,-1.0316284347185927
214,-1.0316284534898776,-0.8631858135147595,-1.0316283358748124,-1.0304509342313504,-1.0316284349800773
215,-1.0316284534898776,-0.8428089741075617,-1.0316283358748124,-1.0304509342313504,-1.0316284349841363
216,-1.0316284534898776,-0.859269541593618,-1.0316283358748124,-1.0304524294990527,-1.0316284368095898
217,-1.0316284534898776,-0.8467665656113175,-1.0316283358748124,-1.0304534838793393,-1.0316284368912971
218,-1.0316284534898776,-0.8775944185270891,-1.0316283361600824,-1.0304534849036622,-1.0316284370839066
219,-1.0316284534898776,-0.8893000864381069,-1.031628345227195,-1.0304534849041043,-1.0316284370896716
220,-1.0316284534898776,-0.8952003755611976,-1.031628345250591,-1.0304534849046598,-1.0316284370896716
221,-1.0316284534898776,-0.8799042593448387,-1.031628345250591,-1.030453485773815,-1.0316284370896716
222,-1.0316284534898776,-0.8365869485346137,-1.0316283462659572,-1.030454519421759,-1.0316284370896716
223,-1.0316284534898776,-0.8647752634966475,-1.0316283811842542,-1.0304545194389312,-1.0316284370896716
224,-1.0316284534898776,-0.8636862882482761,-1.0316283811842542,-1.0304545298328232,-1.0316284370896716
225,-1.0316284534898776,-0.8800861261317683,-1.0316283826449297,-1.0304568109393029,-1.0316284370896716
226,-1.0316284534898776,-0.8965259974034991,-1.031628382667891,-1.0304568206967388,-1.0316284370896716
227,-1.0316284534898776,-0.8639616621799158,-1.031628382667891,-1.0304584152787721,-1.0316284370896716
228,-1.0316284534898776,-0.8890504856301537,-1.031628383246987,-1.0304584273708999,-1.0316284370896716
229,-1.0316284534898776,-0.8540361688698642,-1.031628383246987,-1.0304584273708999,-1.0316284370896716
230,-1.0316284534898776,-0.8723147601748155,-1.0316283832903532,-1.0304584273708999,-1.0316284383692929
231,-1.0316284534898776,-0.8744504114093591,-1.0316283832903532,-1.0304584281657723,-1.0316284407534222
232,-1.0316284534898776,-0.8767751178918333,-1.0316283857072115,-1.0304584281807467,-1.0316284407534222
233,-1.0316284534898776,-0.8879906975733034,-1.0316283857072115,-1.030458428197895,-1.0316284407534222
234,-1.0316284534898776,-0.8670089539915427,-1.0316283940425273,-1.0304584284147285,-1.0316284407534222
235,-1.0316284534898776,-0.8845479598584877,-1.0316283968223325,-1.0304584284147285,-1.0316284407534222
236,-1.0316284534898776,-0.9072322454083273,-1.0316283983103198,-1.0304584284147285,-1.0316284407534222
237,-1.0316284534898776,-0.857752587906481,-1.0316283983103198,-1.030458455254577,-1.0316284407534222
238,-1.0316284534898776,-0.8797031758428275,-1.031628406386232,-1.030458456163323,-1.0316284407534222
239,-1.0316284534898776,-0.8631600984827399,-1.031628413242319,-1.0304584650832136,-1.0316284407534222
240,-1.0316284534898776,-0.8647455017151751,-1.031628413242319,-1.0304584650962103,-1.0316284407534222
241,-1.0316284534898776,-0.8358353346887007,-1.031628413242319,-1.030458465770602,-1.0316284407534222
242,-1.0316284534898776,-0.8850709547363156,-1.0316284138330605,-1.0304584657942368,-1.0316284407534222
243,-1.0316284534898776,-0.8879421071788425,-1.0316284138330605,-1.030458466146268,-1.0316284407534222
244,-1.0316284534898776,-0.8595638540085991,-1.0316284141430931,-1.0304584666324763,-1.0316284407534222
245,-1.0316284534898776,-0.8600455740863155,-1.0316284141430931,-1.0304584666324763,-1.0316284407534222
246,-1.0316284534898776,-0.9083100044830458,-1.0316284157416193,-1.0304584666380676,-1.0316284407534222
247,-1.0316284534898776,-0.8886683801277659,-1.0316284160031564,-1.0304584666380676,-1.0316284407534222
248,-1.0316284534898776,-0.8689557959277565,-1.031628416003651,-1.0304584666425782,-1.0316284419674486
249,-1.0316284534898776,-0.8921811607511853,-1.0316284173503787,-1.0304584668552388,-1.0316284445467792
250,-1.0316284534898776,-0.8799505784337169,-1.0316284173503787,-1.0304584668552388,-1.0316284454263447
251,-1.0316284534898776,-0.8626586423093865,-1.0316284208108872,-1.030458466856402,-1.0316284454263447
252,-1.0316284534898776,-0.8609598314082569,-1.0316284208612303,-1.0304584677659414,-1.031628448706408
253,-1.0316284534898776,-0.8771919030699429,-1.031628420863458,-1.0304584677823958,-1.031628448706408
254,-1.0316284534898776,-0.8799345804139105,-1.0316284216686522,-1.030464936861169,-1.031628448706408
255,-1.0316284534898776,-0.87599660135282,-1.0316284217225384,-1.0304649372731958,-1.031628448706408
256,-1.0316284534898776,-0.901778542266271,-1.0316284217225384,-1.0304649372731958,-1.031628448706408
257,-1.0316284534898776,-0.8643492446720566,-1.0316284217427134,-1.0304649372736236,-1.031628448706408
258,-1.0316284534898776,-0.8666854720559568,-1.0316284217427134,-1.030465295611603,-1.031628448706408
259,-1.0316284534898776,-0.8708890252733431,-1.0316284217694263,-1.0304656248884765,-1.0316284492475116
260,-1.0316284534898776,-0.8817579917102909,-1.0316284217694263,-1.0304656249129525,-1.0316284492475116
261,-1.0316284534898776,-0.8637250241084613,-1.03162842466573,-1.0304656249196906,-1.0316284492475116
262,-1.0316284534898776,-0.8673111381912095,-1.0316284255848172,-1.030465625587575,-1.0316284493377639
263,-1.0316284534898776,-0.8675563806586526,-1.0316284255848172,-1.0304685342236495,-1.0316284493377639
264,-1.0316284534898776,-0.8691269811585103,-1.0316284255848172,-1.0304685342373419,-1.0316284493377639
265,-1.0316284534898776,-0.8871041618474325,-1.0316284255848172,-1.0304685342373419,-1.031628449630428
266,-1.0316284534898776,-0.859613494594746,-1.031628425604676,-1.030468534260701,-1.031628449630428
267,-1.0316284534898776,-0.8755366782480636,-1.031628426428198,-1.0304685344269262,-1.031628449630428
268,-1.0316284534898776,-0.8555578477146947,-1.031628428166439,-1.0304685344277553,-1.031628449630428
269,-1.0316284534898776,-0.866632800935958,-1.031628428166439,-1.0304685344278428,-1.031628449630428
