,fitness
0,8.546116225420191e-39
1,1.4039066972997792e-38
2,7.801914596818163e-36
3,5.299666955947363e-40
4,3.373973014348402e-39
5,3.602862213020699e-41
6,1.4284745778739077e-37
7,1.1818070028362873e-37
8,2.8683306400411262e-40
9,5.6512808340517806e-39
0,1.9330420564842984e-36
1,4.720612069714362e-40
2,2.413898350169683e-39
3,1.172387523889228e-37
4,1.0026430068192766e-40
5,1.9712197144443013e-40
6,4.619752132170114e-38
7,8.078289938211958e-41
8,1.6987339445985368e-39
9,4.1445846364746935e-40
