,fitness
0,2104.5668469771626
1,2157.6003906446817
2,2082.5972061325747
3,2109.3464574844916
4,2085.040737395663
5,2098.023183037414
6,2064.0887364223204
7,2203.712466433402
8,2169.4559019901153
9,2167.537951464823
0,2196.8347803278884
1,2306.430789078423
2,2348.630264733322
3,2144.382894365416
4,2210.4051098664995
5,2064.1685978828805
6,2115.9969392049998
7,2189.8307772226312
8,2263.528545482576
9,2111.167512680441
10,20273.163902731623
11,4738692.204567631
12,52878.95175232356
13,3850.573099206683
14,90146.67015954031
15,17535.857902119984
16,262074.658180709
17,53626.88597630534
18,52240.90141157831
19,19245.887445177563
20,3990.017630751181
21,14498.762796345229
22,6941.079402625218
23,34764.017378909644
24,18456.4878684942
25,37888.3758627153
26,2717.064642078978
27,35817.656171193456
28,27945.6539449823
29,19001.163024961643
30,1810.669180432946
31,1909.031672813354
32,1839.2298563219813
33,1825.518145236984
34,1764.022440977811
35,1770.5117084386995
36,1809.0245517067688
37,1802.8378521404973
38,1785.01037549455
39,1823.084077183508
40,2118.104989860636
41,1798.9894130684722
42,2119.278340202681
43,1907.4767883759705
44,1692.2838337588369
45,2143.7452048148407
46,1902.1383390228773
47,1888.0552185636016
48,2027.8392135586869
49,2030.1974308205608
50,15853.155396039065
51,18687.88338065713
52,8288.551185061002
53,8029.401727364843
54,23228.03875711038
55,21582.119916387663
56,6243.255527330188
57,21418.43289108827
58,11075.278384223608
59,13806.056524061749
60,2208.914217820816
61,1747.7324954012663
62,1956.860517127258
63,2717.902039872596
64,2607.235854334066
65,1534.7564198956115
66,5435.883804045945
67,6552.329826009291
68,5696.065532718262
69,2862.5214537811617
70,12088.318250600152
71,10598.718620642485
72,27361.64744717995
73,34582.901938344665
74,8038.565019454524
75,2978.335656229337
76,5800.033135122212
77,14457.60969475116
78,22362.85556011372
79,28083.365066287093
80,3898652.8427298046
81,3308295.360976766
82,2765274.6690108413
83,2416754.5862613125
84,2836912.0561977467
85,12546342.072541049
86,6550359.669987899
87,381755.3684164745
88,35360.51753676312
89,355636.9746540355
90,1324.9697537692728
91,1218.3254017025658
92,1236.1844085953687
93,1279.2188642661158
94,1247.2660419277931
95,1160.5119851030051
96,1210.4379784435878
97,1201.4145082728123
98,1193.7207868748844
99,1266.2571850072477
