,fitness
0,6782.023739403623
1,6782.02373940201
2,6782.023739341021
3,6782.023739293752
4,6782.023739391804
5,6782.023739669466
6,6782.023739295684
7,6782.023739294202
8,6782.023739468488
9,6782.023739862698
