,fitness
0,113372.75226019103
1,66725.17616685502
2,89508.58269257845
3,54383.2784651125
4,110620.68496388529
5,99566.47482791098
6,121752.89900678366
7,32013.76761345906
8,41148.58387312627
9,88002.78367170904
0,111115.69361792512
1,121735.31934507636
2,81726.8004900098
3,142382.29944138485
4,74578.07305019806
5,24226.805982727627
6,24488.25653704409
7,66224.84892152989
8,44419.33642839683
9,41659.39997801053
