,fitness
0,1.9424041928813897e-20
1,1.4891979275100432e-20
2,1.3312053250919602e-20
3,1.0541707376973556e-20
4,6.778439012877558e-21
5,1.9360343487781762e-20
6,2.9700577275517506e-20
7,3.863434008342492e-21
8,6.81350855876836e-20
9,5.175224083468086e-20
