,fitness
0,4.677427055316643e-41
1,9.657422604320329e-39
2,9.77029212567876e-41
3,9.05776142724854e-44
4,4.5586674384391244e-41
5,7.056239309181934e-42
6,2.1397092229547412e-42
7,2.390861958508483e-40
8,2.1332524669481186e-40
9,5.433335171514753e-40
