,ParticleSwarmOptimization,WhaleOptimizationAlgorithm,CuckooSearch,GreyWolfOptimizer,FruitFly,SquirrelSearchAlgorithm,KrillHerd,WaterWaveOptimization,ArtificialBeeColony
0,801.0188381975393,800.0000000201995,800.0,800.0000162049339,811.7074908169741,800.0,800.0000000234584,801.0543832475038,800.0002288945761
1,801.0188381975393,800.0000000171436,800.0,800.0000666761995,812.3350946207009,800.0,800.0000000043174,801.0188381975393,800.0000091054167
2,800.0,800.0000000184247,800.0,800.0000073624851,811.2188824767326,800.0,800.0000000043184,800.5158444261932,801.0188381975393
3,801.0188381975393,800.0000000317456,800.0,800.0000100327346,813.2056510647712,801.0188381975393,800.0000000079026,800.0124419128648,801.0188381975393
4,800.0,800.0000000014625,800.0,800.0000119291235,813.2056510647712,801.0188381975393,800.000000001052,800.0589636371778,800.0062268540959
5,800.0,801.0188381975393,800.0,800.0000246166826,811.7074908169741,800.0,800.0000000092652,800.0298555082851,800.0002299484328
6,800.0,801.0188381975393,800.0,800.0000359094734,814.3022383962322,800.0,800.0000000079988,801.0188381975393,800.0000001567279
7,801.0188381975393,800.0000001045925,800.0,800.000005862264,815.6024243224474,800.0,800.6442703253688,801.0188381975393,800.0031527236865
8,800.0,801.0188381975393,800.0,800.0000041282743,814.3022383962322,800.0,800.0000000038337,800.0000072676384,800.0000335213504
9,800.0001547081049,800.0000000004003,800.0,800.0000314017316,814.3022383962322,800.0,800.517818021507,800.0000044100738,800.0526937508674
10,702.0163302658844,801.0188381975393,702.0163302658844,702.0163302658844,702.0163302658844,702.0163302658844,702.0163302658844,801.0188381975393,
11,702.6312910918471,801.0188381975393,702.6312910918471,702.6312910918471,702.6312910918471,702.6312910918471,702.6312910918471,801.0188381975393,
12,700.0000000019928,801.0188381975393,700.0000000019928,700.0000000019928,700.0000000019928,700.0000000019928,700.0000000019928,801.0188381975393,
13,700.0000015367219,800.0000000049444,700.0000015367219,700.0000015367219,700.0000015367219,700.0000015367219,700.0000015367219,800.0000000049444,
14,702.1707904774421,800.0000000155958,702.1707904774421,702.1707904774421,702.1707904774421,702.1707904774421,702.1707904774421,800.0000000155958,
15,702.170790464869,800.0000000029627,702.170790464869,702.170790464869,702.170790464869,702.170790464869,702.170790464869,800.0000000029627,
16,702.220964765226,801.0188381975393,702.220964765226,702.220964765226,702.220964765226,702.220964765226,702.220964765226,801.0188381975393,
17,702.1707902916977,800.000000000333,702.1707902916977,702.1707902916977,702.1707902916977,702.1707902916977,702.1707902916977,800.000000000333,
18,702.1707904235614,801.0188381975393,702.1707904235614,702.1707904235614,702.1707904235614,702.1707904235614,702.1707904235614,801.0188381975393,
19,702.684344604728,801.0188381975393,702.684344604728,702.684344604728,702.684344604728,702.684344604728,702.684344604728,801.0188381975393,
20,600.0000287788627,702.0163302658844,600.0000287788627,600.0000287788627,600.0000287788627,600.0000287788627,600.0000287788627,702.0163302658844,
21,600.0575981825099,702.6312910918471,600.0575981825099,600.0575981825099,600.0575981825099,600.0575981825099,600.0575981825099,702.6312910918471,
22,600.0001305818198,700.0000000019928,600.0001305818198,600.0001305818198,600.0001305818198,600.0001305818198,600.0001305818198,700.0000000019928,
23,600.1572982486555,700.0000015367219,600.1572982486555,600.1572982486555,600.1572982486555,600.1572982486555,600.1572982486555,700.0000015367219,
24,600.057598182026,702.1707904774421,600.057598182026,600.057598182026,600.057598182026,600.057598182026,600.057598182026,702.1707904774421,
25,600.0319294857389,702.170790464869,600.0319294857389,600.0319294857389,600.0319294857389,600.0319294857389,600.0319294857389,702.170790464869,
26,600.0030212784146,702.220964765226,600.0030212784146,600.0030212784146,600.0030212784146,600.0030212784146,600.0030212784146,702.220964765226,
27,600.016351904992,702.1707902916977,600.016351904992,600.016351904992,600.016351904992,600.016351904992,600.016351904992,702.1707902916977,
28,600.0009827923335,702.1707904235614,600.0009827923335,600.0009827923335,600.0009827923335,600.0009827923335,600.0009827923335,702.1707904235614,
