,ParticleSwarmOptimization,WhaleOptimizationAlgorithm,CuckooSearch,GreyWolfOptimizer,FruitFly,SquirrelSearchAlgorithm,KrillHerd,WaterWaveOptimization,ArtificialBeeColony
0,2049.511600633403,2199.284449227317,2039.002030461057,2061.720460512001,3114.003624842433,2266.779047721005,2029.6319133924344,2104.566846977162,2003.531927737044
1,2180.403610833721,2257.7090978794213,2036.9491691667847,2272.277076009427,3114.2227814196794,2118.1974160739164,2192.660180368416,2157.6003906446817,2010.1603970309416
2,2065.103269137632,2097.781292003384,2041.722630654333,2221.4605218164884,3114.2257855250355,2078.6009901171674,2187.8111663943573,2082.5972061325747,2002.011744930736
3,2166.944171352833,2170.9093529684937,2042.8034026683497,2111.243584795536,3022.3994618174856,2273.214680665908,2218.259960152226,2109.346457484492,2002.6087407148
4,2216.9844131674668,2195.1982896920563,2043.0717871820184,2154.5930432164178,3114.187054747465,2126.775489102583,2192.4483175111995,2085.040737395663,2007.9946270932592
5,2205.5705702195723,2167.8511977430803,2060.8077953546644,2156.4831011093265,3114.171742575738,2126.7064070399306,2235.909032494334,2098.023183037414,2007.99224054642
6,2134.5976897200458,2263.1378947132694,2056.1856635106387,2241.215164722072,3114.066686897567,2146.6554993086984,2183.8827979776247,2064.0887364223204,2002.0766154644296
7,2210.224318144803,2245.952283877089,2034.2243562920632,2084.5579594783526,3113.359159316611,2198.3593855259487,2087.235135017916,2203.712466433402,2002.0871518368083
8,2173.2156579653656,2131.85230728473,2046.330383117512,2206.976267425454,3114.1316035968703,2242.379218957772,2227.7560038734878,2169.4559019901158,2002.3277404940384
9,2047.3341596683929,2121.9074851654923,2039.610782075468,2169.0130355738474,3113.871890301169,2137.191016355873,2358.170382405742,2167.537951464823,2002.4868390725003
10,20273.163902731623,2196.8347803278884,20273.163902731623,20273.163902731623,20273.163902731623,20273.163902731623,20273.163902731623,2196.8347803278884,
11,4738692.204567631,2306.430789078423,4738692.204567631,4738692.204567631,4738692.204567631,4738692.204567631,4738692.204567631,2306.430789078423,
12,52878.95175232356,2348.630264733322,52878.95175232356,52878.95175232356,52878.95175232356,52878.95175232356,52878.95175232356,2348.630264733322,
13,3850.573099206683,2144.382894365416,3850.573099206683,3850.573099206683,3850.573099206683,3850.573099206683,3850.573099206683,2144.382894365416,
14,90146.67015954031,2210.4051098664995,90146.67015954031,90146.67015954031,90146.67015954031,90146.67015954031,90146.67015954031,2210.4051098664995,
15,17535.857902119984,2064.1685978828805,17535.857902119984,17535.857902119984,17535.857902119984,17535.857902119984,17535.857902119984,2064.1685978828805,
16,262074.658180709,2115.996939205,262074.658180709,262074.658180709,262074.658180709,262074.658180709,262074.658180709,2115.996939205,
17,53626.88597630534,2189.8307772226312,53626.88597630534,53626.88597630534,53626.88597630534,53626.88597630534,53626.88597630534,2189.8307772226312,
18,52240.90141157831,2263.528545482576,52240.90141157831,52240.90141157831,52240.90141157831,52240.90141157831,52240.90141157831,2263.528545482576,
19,19245.887445177563,2111.167512680441,19245.887445177563,19245.887445177563,19245.887445177563,19245.887445177563,19245.887445177563,2111.167512680441,
