,ParticleSwarmOptimization,WhaleOptimizationAlgorithm,CuckooSearch,GreyWolfOptimizer,FruitFly,SquirrelSearchAlgorithm,KrillHerd,WaterWaveOptimization,ArtificialBeeColony
0,200.00048695735077,200.1090950638168,200.00000000000003,200.00018220272253,491.388869471823,200.00000003801367,200.0000131775137,200.47955250780436,200.00089685999205
1,200.01241575744197,200.0737429159784,200.00000000000117,200.0000570150186,446.4806206118655,200.00000265675328,200.0000029450432,200.04170553142032,200.00083684455595
2,200.00177268513863,200.089329098088,200.0,200.00011641075037,492.12522197078727,200.00000001476343,200.0000181726863,200.00012026449636,200.02271959580185
3,200.00644431857964,200.00107067886543,200.00000000000003,200.0003998170351,486.02678488093454,200.00000023250576,200.00000808392377,200.084978162955,200.001717102404
4,200.01049574750664,200.07084063233816,200.00000000000003,200.0003712850352,490.4291049662302,200.00000115451,200.00000025818545,200.0503315115641,200.00072669703545
5,200.00918019443677,200.07900828468647,200.00000000000043,200.0003051087454,470.805955393231,200.00002041889843,200.0000085981357,200.1145183332482,200.00362145896315
6,200.00371257640563,200.02572946522727,200.00000000000009,200.0007749679733,488.1915957552095,200.00000001261648,200.00000382140755,200.0002758540797,200.0006204507092
7,200.00600102371644,200.0482981602963,200.00000000000003,200.0001839248287,490.1890388645843,200.000000296858,200.00004034429645,200.0046142396106,200.0010711421193
8,200.01232405310896,200.1007225185071,200.00000000000105,200.00005576884112,462.3325630700815,200.0000044760878,200.0000132812215,200.04402356007037,200.0004897108886
9,200.00739976683408,200.03397154111084,200.00000000000017,200.00029787279053,486.3822142015532,200.00000056027196,200.00004253200555,200.0022556570995,200.00040546503195
