,ParticleSwarmOptimization,WhaleOptimizationAlgorithm,CuckooSearch,GreyWolfOptimizer,FruitFly,SquirrelSearchAlgorithm,KrillHerd,WaterWaveOptimization,ArtificialBeeColony
0,4180.526286078664,3213.492536216645,2900.0007283135674,2832.087603868041,5683.376400703628,3018.734379973468,3380.3689270064942,3183.336538819688,2600.0
1,2840.785757001345,3606.867069359284,2802.790955242732,2940.574349195018,5714.905524493714,2955.406279547201,3139.851215530813,3254.9106640607174,2600.0
2,2903.5211372267345,3155.095410681852,2900.00618148994,2987.145052845218,5708.241603852587,2800.0078753132047,4220.272781346602,3371.157593970662,2600.0
3,3329.7990809943394,3018.4122369348725,2900.000306381756,2973.472550783816,5717.691185135212,3128.6599275522644,3429.01722845411,3114.165621978619,2600.0
4,3002.492458182865,4149.212154235982,2900.00020983932,4029.812937299204,5713.788682738683,3147.03211063,2800.6050817187697,3266.060655812264,2600.0
5,3943.961367511511,3261.134604661663,2605.371518490779,3066.09238268162,5707.629683838679,3000.0304803211066,4083.592698090349,3391.151231648408,2600.0000000025298
6,2904.8187384045173,3486.799537491086,2900.0045011419284,4101.648183954536,5711.967054521552,3045.13032083421,3084.894121186842,3188.2843054437635,2600.0
7,3253.6941224810457,3324.663181292813,2900.000990786025,2972.8787572662586,5715.639500261299,2900.0955120040862,3777.933714577234,3335.986594844942,2600.0
8,3608.957208156919,3264.0409559285195,2900.0001830791407,3952.323145450457,5698.8048266167225,3633.840615715735,4028.762100512559,3317.9184634128733,2600.0
9,4301.004176979239,3179.8271178563878,2900.003619395031,2900.1856242079384,5714.79540562542,3105.9596076130574,3463.871515915941,3536.5761005442328,2600.0
10,2965.7464418974705,4429.168711511304,2965.7464418974705,2965.7464418974705,2965.7464418974705,2965.7464418974705,2965.7464418974705,4429.168711511304,2305.394149924295
11,2743.3957626548327,3179.100525013635,2743.3957626548327,2743.3957626548327,2743.3957626548327,2743.3957626548327,2743.3957626548327,3179.100525013635,2304.4470617025618
12,2938.848768269452,4222.5281132421,2938.848768269452,2938.848768269452,2938.848768269452,2938.848768269452,2938.848768269452,4222.5281132421,2309.3329579173787
13,2952.717299627825,4105.248918588026,2952.717299627825,2952.717299627825,2952.717299627825,2952.717299627825,2952.717299627825,4105.248918588026,2310.3663951584663
14,2921.4918560026017,4412.900621121953,2921.4918560026017,2921.4918560026017,2921.4918560026017,2921.4918560026017,2921.4918560026017,4412.900621121953,2312.003999716829
15,2954.356236146224,3461.318666273789,2954.356236146224,2954.356236146224,2954.356236146224,2954.356236146224,2954.356236146224,3461.318666273789,2305.1285701874654
16,2954.382806531628,2818.2281442272674,2954.382806531628,2954.382806531628,2954.382806531628,2954.382806531628,2954.382806531628,2818.2281442272674,2300.5544617547166
17,3030.698900922346,3186.698183631451,3030.698900922346,3030.698900922346,3030.698900922346,3030.698900922346,3030.698900922346,3186.698183631451,2305.0496796811008
18,2973.138200579607,3376.8679608719394,2973.138200579607,2973.138200579607,2973.138200579607,2973.138200579607,2973.138200579607,3376.8679608719394,2310.1923116772323
19,3000.918356538683,4728.180838349255,3000.918356538683,3000.918356538683,3000.918356538683,3000.918356538683,3000.918356538683,4728.180838349255,2301.8994081766778
20,2777.948391658461,2965.7464418974705,2777.948391658461,2777.948391658461,2777.948391658461,2777.948391658461,2777.948391658461,2965.7464418974705,
21,2848.443987183324,2743.3957626548327,2848.443987183324,2848.443987183324,2848.443987183324,2848.443987183324,2848.443987183324,2743.3957626548327,
22,2841.6086949824185,2938.848768269452,2841.6086949824185,2841.6086949824185,2841.6086949824185,2841.6086949824185,2841.6086949824185,2938.848768269452,
23,2781.330203621661,2952.717299627825,2781.330203621661,2781.330203621661,2781.330203621661,2781.330203621661,2781.330203621661,2952.717299627825,
24,2802.510872599367,2921.4918560026017,2802.510872599367,2802.510872599367,2802.510872599367,2802.510872599367,2802.510872599367,2921.4918560026017,
25,2818.6573276707377,2954.356236146224,2818.6573276707377,2818.6573276707377,2818.6573276707377,2818.6573276707377,2818.6573276707377,2954.356236146224,
26,2783.039693574259,2954.382806531628,2783.039693574259,2783.039693574259,2783.039693574259,2783.039693574259,2783.039693574259,2954.382806531628,
27,2793.4854348212903,3030.698900922346,2793.4854348212903,2793.4854348212903,2793.4854348212903,2793.4854348212903,2793.4854348212903,3030.698900922346,
28,2819.842791549698,2973.138200579607,2819.842791549698,2819.842791549698,2819.842791549698,2819.842791549698,2819.842791549698,2973.138200579607,
29,2760.470594249436,3000.918356538683,2760.470594249436,2760.470594249436,2760.470594249436,2760.470594249436,2760.470594249436,3000.918356538683,
30,2640.276685460376,2777.948391658461,2640.276685460376,2640.276685460376,2640.276685460376,2640.276685460376,2640.276685460376,2777.948391658461,
31,2667.9922252425417,2848.443987183324,2667.9922252425417,2667.9922252425417,2667.9922252425417,2667.9922252425417,2667.9922252425417,2848.443987183324,
32,2664.2994504127023,2841.6086949824185,2664.2994504127023,2664.2994504127023,2664.2994504127023,2664.2994504127023,2664.2994504127023,2841.6086949824185,
33,2670.34528474042,2781.330203621661,2670.34528474042,2670.34528474042,2670.34528474042,2670.34528474042,2670.34528474042,2781.330203621661,
34,2698.61209248107,2802.510872599367,2698.61209248107,2698.61209248107,2698.61209248107,2698.61209248107,2698.61209248107,2802.510872599367,
35,2644.264569188759,2818.6573276707377,2644.264569188759,2644.264569188759,2644.264569188759,2644.264569188759,2644.264569188759,2818.6573276707377,
36,2689.5682637825253,2783.039693574259,2689.5682637825253,2689.5682637825253,2689.5682637825253,2689.5682637825253,2689.5682637825253,2783.039693574259,
37,2674.665634608671,2793.4854348212903,2674.665634608671,2674.665634608671,2674.665634608671,2674.665634608671,2674.665634608671,2793.4854348212903,
38,2673.699037247551,2819.842791549698,2673.699037247551,2673.699037247551,2673.699037247551,2673.699037247551,2673.699037247551,2819.842791549698,
39,2652.912877853905,2760.470594249436,2652.912877853905,2652.912877853905,2652.912877853905,2652.912877853905,2652.912877853905,2760.470594249436,
40,2311.801287966548,2640.276685460376,2311.801287966548,2311.801287966548,2311.801287966548,2311.801287966548,2311.801287966548,2640.276685460376,
41,2314.9667274030576,2667.9922252425417,2314.9667274030576,2314.9667274030576,2314.9667274030576,2314.9667274030576,2314.9667274030576,2667.9922252425417,
42,2321.362977183305,2664.2994504127023,2321.362977183305,2321.362977183305,2321.362977183305,2321.362977183305,2321.362977183305,2664.2994504127023,
43,3752.677971514412,2670.34528474042,3752.677971514412,3752.677971514412,3752.677971514412,3752.677971514412,3752.677971514412,2670.34528474042,
44,2322.686222471867,2698.61209248107,2322.686222471867,2322.686222471867,2322.686222471867,2322.686222471867,2322.686222471867,2698.61209248107,
45,2332.823183031048,2644.264569188759,2332.823183031048,2332.823183031048,2332.823183031048,2332.823183031048,2332.823183031048,2644.264569188759,
46,2316.593034534667,2689.5682637825253,2316.593034534667,2316.593034534667,2316.593034534667,2316.593034534667,2316.593034534667,2689.5682637825253,
47,2313.271400089252,2674.665634608671,2313.271400089252,2313.271400089252,2313.271400089252,2313.271400089252,2313.271400089252,2674.665634608671,
48,2327.31814858348,2673.699037247551,2327.31814858348,2327.31814858348,2327.31814858348,2327.31814858348,2327.31814858348,2673.699037247551,
49,2330.229154730873,2652.912877853905,2330.229154730873,2330.229154730873,2330.229154730873,2330.229154730873,2330.229154730873,2652.912877853905,
50,2353.408579783641,2311.801287966548,2353.408579783641,2353.408579783641,2353.408579783641,2353.408579783641,2353.408579783641,2311.801287966548,
51,2366.05123064128,2314.9667274030576,2366.05123064128,2366.05123064128,2366.05123064128,2366.05123064128,2366.05123064128,2314.9667274030576,
52,2365.672782662642,2321.362977183305,2365.672782662642,2365.672782662642,2365.672782662642,2365.672782662642,2365.672782662642,2321.362977183305,
53,2339.1332888272195,3752.677971514412,2339.1332888272195,2339.1332888272195,2339.1332888272195,2339.1332888272195,2339.1332888272195,3752.677971514412,
54,2337.3489149640004,2322.686222471867,2337.3489149640004,2337.3489149640004,2337.3489149640004,2337.3489149640004,2337.3489149640004,2322.686222471867,
55,2336.844327714206,2332.823183031048,2336.844327714206,2336.844327714206,2336.844327714206,2336.844327714206,2336.844327714206,2332.823183031048,
56,2341.07864875466,2316.593034534667,2341.07864875466,2341.07864875466,2341.07864875466,2341.07864875466,2341.07864875466,2316.593034534667,
57,2361.002948275038,2313.271400089252,2361.002948275038,2361.002948275038,2361.002948275038,2361.002948275038,2361.002948275038,2313.271400089252,
58,2329.1772502451054,2327.31814858348,2329.1772502451054,2329.1772502451054,2329.1772502451054,2329.1772502451054,2329.1772502451054,2327.31814858348,
59,2386.423917078147,2330.229154730873,2386.423917078147,2386.423917078147,2386.423917078147,2386.423917078147,2386.423917078147,2330.229154730873,
