,ParticleSwarmOptimization,WhaleOptimizationAlgorithm,CuckooSearch,GreyWolfOptimizer,FruitFly,SquirrelSearchAlgorithm,KrillHerd,WaterWaveOptimization,ArtificialBeeColony
0,1795.0403364019724,1752.4074196373128,1730.6145957118445,1778.4387499533002,3213.5774959870187,1806.9916359432505,1745.7467446845844,1777.605444057406,1705.3166018834827
1,1761.5472406586111,1755.679946083123,1746.6940296135383,1742.2943232837058,3204.967222263478,1878.7090088313732,1799.4533361933832,1835.7278040206188,1707.3399310330406
2,1757.6190844905002,1794.0106895318502,1766.494363889433,1785.8308035881328,3215.052570002013,1822.2963708194495,1777.4073950202687,1802.3097448041276,1734.7437836374925
3,1752.848921039841,1791.7720594878292,1756.3218902373617,1768.955219686529,3205.0500746283165,1762.3156642078773,1756.821758333878,1906.7422704746127,1706.3298090097264
4,1760.9921458430645,1892.113597838738,1768.5035191491072,1752.4573277019288,3190.0398678629363,1782.309680645095,1748.238553041194,1807.875904561276,1705.2494653876406
5,1814.2727474512928,1812.987820384128,1756.5200989576217,1751.630370022088,3088.673211509388,1793.149293356502,1957.6040722929663,1809.48486001896,1725.283759608974
6,1764.0554590317631,1799.9997912975386,1758.2730029557736,1863.73413854524,3239.091541578849,1826.6372993512769,1746.6084953255506,1883.4650755613864,1707.5872062739954
7,1759.7916785087991,1935.467482872168,1743.6456912389551,1735.0157708242727,3259.4843935388417,1906.3699794354216,1966.3912435940588,1804.824733108553,1706.120166158649
8,1765.7183610349891,1770.3910777135393,1744.5114447387516,1740.881688591139,3217.2936151291747,1744.2140413574057,1940.2933835568292,1773.7248314063338,1709.0191370913644
9,1757.8078794803928,1753.045290198579,1741.5426207289968,1772.6290733771957,3163.518136797493,1780.240365525617,1751.673621406944,1753.8779559879497,1709.4558307778186
10,2118.104989860636,1810.669180432946,2118.104989860636,2118.104989860636,2118.104989860636,2118.104989860636,2118.104989860636,1810.669180432946,
11,1798.9894130684722,1909.031672813354,1798.9894130684722,1798.9894130684722,1798.9894130684722,1798.9894130684722,1798.9894130684722,1909.031672813354,
12,2119.278340202681,1839.2298563219813,2119.278340202681,2119.278340202681,2119.278340202681,2119.278340202681,2119.278340202681,1839.2298563219813,
13,1907.4767883759705,1825.518145236984,1907.4767883759705,1907.4767883759705,1907.4767883759705,1907.4767883759705,1907.4767883759705,1825.518145236984,
14,1692.2838337588369,1764.022440977811,1692.2838337588369,1692.2838337588369,1692.2838337588369,1692.2838337588369,1692.2838337588369,1764.022440977811,
15,2143.7452048148407,1770.5117084386995,2143.7452048148407,2143.7452048148407,2143.7452048148407,2143.7452048148407,2143.7452048148407,1770.5117084386995,
16,1902.1383390228773,1809.0245517067688,1902.1383390228773,1902.1383390228773,1902.1383390228773,1902.1383390228773,1902.1383390228773,1809.0245517067688,
17,1888.0552185636016,1802.8378521404973,1888.0552185636016,1888.0552185636016,1888.0552185636016,1888.0552185636016,1888.0552185636016,1802.8378521404973,
18,2027.8392135586869,1785.01037549455,2027.8392135586869,2027.8392135586869,2027.8392135586869,2027.8392135586869,2027.8392135586869,1785.01037549455,
19,2030.1974308205608,1823.084077183508,2030.1974308205608,2030.1974308205608,2030.1974308205608,2030.1974308205608,2030.1974308205608,1823.084077183508,
20,15853.155396039065,2118.104989860636,15853.155396039065,15853.155396039065,15853.155396039065,15853.155396039065,15853.155396039065,2118.104989860636,
21,18687.88338065713,1798.9894130684722,18687.88338065713,18687.88338065713,18687.88338065713,18687.88338065713,18687.88338065713,1798.9894130684722,
22,8288.551185061002,2119.278340202681,8288.551185061002,8288.551185061002,8288.551185061002,8288.551185061002,8288.551185061002,2119.278340202681,
