,ParticleSwarmOptimization,WhaleOptimizationAlgorithm,CuckooSearch,GreyWolfOptimizer,FruitFly,SquirrelSearchAlgorithm,KrillHerd,WaterWaveOptimization,ArtificialBeeColony
0,3274.5677648177702,3392.825260987677,3209.5409395962874,3291.1186305320675,395623.05884086346,3261.4941210562574,3291.981991658588,3231.348800106528,3181.733584657717
1,3212.47516890751,3294.318821112269,3163.734851180079,3194.4945527465884,332274.07785807154,3249.072530282144,3294.211016713617,3257.474023591154,3183.9132416933894
2,3367.6196864244507,3383.5332704515176,3203.588948318908,3185.4323729823277,384770.8314674908,3218.0903357522766,3208.2909433004297,3251.3342797192936,3218.6766344420266
3,3192.986858661668,3280.7877911256887,3185.8140174745517,3167.342945865243,396137.6614666071,3298.876227107155,3489.5344279430656,3287.488127726076,3183.998363310324
4,3250.2597383286397,3365.94399967074,3227.2415171696707,3279.9405523619016,342033.9076576268,3189.655369843781,3491.254842190558,3319.96769555075,3163.0199939107865
5,3212.6810337672828,3309.023730666845,3195.217748451139,3184.332115650923,397167.3896395486,3337.0069127945235,3565.217586320005,3332.101701655389,3185.6137474982443
6,3175.160295525337,3687.2772861283424,3236.751697701127,3317.620608910234,374575.8860489928,3444.314171547609,3254.3128092368765,3295.4518015111826,3226.616472873915
7,3310.282359267096,3360.349765279063,3160.63172843661,3287.504951252184,403855.5998494004,3351.8578614176013,3254.778132361396,3419.2424947429067,3173.5744776385413
8,3309.183752614944,3481.592841400351,3233.592579838331,3255.173040108287,321013.8538911397,3445.4868643652017,3626.249865902064,3272.5384213559337,3190.521295872295
9,3455.181321122477,3355.244104420404,3187.1417578621445,3165.808750342342,391353.01894385216,3307.585000125948,3359.820938511332,3339.390644253985,3211.6621289827426
10,3587.151754033908,3307.29175921977,3587.151754033908,3587.151754033908,3587.151754033908,3587.151754033908,3587.151754033908,3307.29175921977,
11,3736.17985422619,3556.303236854769,3736.17985422619,3736.17985422619,3736.17985422619,3736.17985422619,3736.17985422619,3556.303236854769,
12,3412.053184467738,3396.1877755520327,3412.053184467738,3412.053184467738,3412.053184467738,3412.053184467738,3412.053184467738,3396.1877755520327,
13,3587.074552297528,3284.9288970945045,3587.074552297528,3587.074552297528,3587.074552297528,3587.074552297528,3587.074552297528,3284.9288970945045,
14,3402.951522547141,3373.808066918707,3402.951522547141,3402.951522547141,3402.951522547141,3402.951522547141,3402.951522547141,3373.808066918707,
15,3209.5807893457268,3525.09169388854,3209.5807893457268,3209.5807893457268,3209.5807893457268,3209.5807893457268,3209.5807893457268,3525.09169388854,
16,3221.2409319756466,3420.230491567296,3221.2409319756466,3221.2409319756466,3221.2409319756466,3221.2409319756466,3221.2409319756466,3420.230491567296,
17,3736.1800071970574,3555.158752278486,3736.1800071970574,3736.1800071970574,3736.1800071970574,3736.1800071970574,3736.1800071970574,3555.158752278486,
18,3412.795984576359,3488.2070328142827,3412.795984576359,3412.795984576359,3412.795984576359,3412.795984576359,3412.795984576359,3488.2070328142827,
19,3736.2002459371306,3274.452928041716,3736.2002459371306,3736.2002459371306,3736.2002459371306,3736.2002459371306,3736.2002459371306,3274.452928041716,
20,3204.569321365236,3587.151754033908,3204.569321365236,3204.569321365236,3204.569321365236,3204.569321365236,3204.569321365236,3587.151754033908,
21,3190.7139271586634,3736.17985422619,3190.7139271586634,3190.7139271586634,3190.7139271586634,3190.7139271586634,3190.7139271586634,3736.17985422619,
22,3173.2791566461788,3412.053184467738,3173.2791566461788,3173.2791566461788,3173.2791566461788,3173.2791566461788,3173.2791566461788,3412.053184467738,
23,3187.995127176312,3587.074552297528,3187.995127176312,3187.995127176312,3187.995127176312,3187.995127176312,3187.995127176312,3587.074552297528,
24,3138.0253161003207,3402.951522547141,3138.0253161003207,3138.0253161003207,3138.0253161003207,3138.0253161003207,3138.0253161003207,3402.951522547141,
25,3129.781306397219,3209.5807893457268,3129.781306397219,3129.781306397219,3129.781306397219,3129.781306397219,3129.781306397219,3209.5807893457268,
26,3097.5505969738647,3221.2409319756466,3097.5505969738647,3097.5505969738647,3097.5505969738647,3097.5505969738647,3097.5505969738647,3221.2409319756466,
27,3210.131324587092,3736.1800071970574,3210.131324587092,3210.131324587092,3210.131324587092,3210.131324587092,3210.131324587092,3736.1800071970574,
28,3106.5988615218707,3412.795984576359,3106.5988615218707,3106.5988615218707,3106.5988615218707,3106.5988615218707,3106.5988615218707,3412.795984576359,
29,3177.032652517232,3736.2002459371306,3177.032652517232,3177.032652517232,3177.032652517232,3177.032652517232,3177.032652517232,3736.2002459371306,
30,4429.168711511304,3204.569321365236,4429.168711511304,4429.168711511304,4429.168711511304,4429.168711511304,4429.168711511304,3204.569321365236,
31,3179.100525013635,3190.7139271586634,3179.100525013635,3179.100525013635,3179.100525013635,3179.100525013635,3179.100525013635,3190.7139271586634,
32,4222.5281132421,3173.2791566461788,4222.5281132421,4222.5281132421,4222.5281132421,4222.5281132421,4222.5281132421,3173.2791566461788,
33,4105.248918588026,3187.995127176312,4105.248918588026,4105.248918588026,4105.248918588026,4105.248918588026,4105.248918588026,3187.995127176312,
34,4412.900621121953,3138.0253161003207,4412.900621121953,4412.900621121953,4412.900621121953,4412.900621121953,4412.900621121953,3138.0253161003207,
35,3461.318666273789,3129.781306397219,3461.318666273789,3461.318666273789,3461.318666273789,3461.318666273789,3461.318666273789,3129.781306397219,
36,2818.2281442272674,3097.5505969738647,2818.2281442272674,2818.2281442272674,2818.2281442272674,2818.2281442272674,2818.2281442272674,3097.5505969738647,
37,3186.698183631451,3210.131324587092,3186.698183631451,3186.698183631451,3186.698183631451,3186.698183631451,3186.698183631451,3210.131324587092,
38,3376.8679608719394,3106.5988615218707,3376.8679608719394,3376.8679608719394,3376.8679608719394,3376.8679608719394,3376.8679608719394,3106.5988615218707,
39,4728.180838349255,3177.032652517232,4728.180838349255,4728.180838349255,4728.180838349255,4728.180838349255,4728.180838349255,3177.032652517232,
40,2965.7464418974705,4429.168711511304,2965.7464418974705,2965.7464418974705,2965.7464418974705,2965.7464418974705,2965.7464418974705,4429.168711511304,
41,2743.3957626548327,3179.100525013635,2743.3957626548327,2743.3957626548327,2743.3957626548327,2743.3957626548327,2743.3957626548327,3179.100525013635,
42,2938.848768269452,4222.5281132421,2938.848768269452,2938.848768269452,2938.848768269452,2938.848768269452,2938.848768269452,4222.5281132421,
43,2952.717299627825,4105.248918588026,2952.717299627825,2952.717299627825,2952.717299627825,2952.717299627825,2952.717299627825,4105.248918588026,
44,2921.4918560026017,4412.900621121953,2921.4918560026017,2921.4918560026017,2921.4918560026017,2921.4918560026017,2921.4918560026017,4412.900621121953,
45,2954.356236146224,3461.318666273789,2954.356236146224,2954.356236146224,2954.356236146224,2954.356236146224,2954.356236146224,3461.318666273789,
46,2954.382806531628,2818.2281442272674,2954.382806531628,2954.382806531628,2954.382806531628,2954.382806531628,2954.382806531628,2818.2281442272674,
47,3030.698900922346,3186.698183631451,3030.698900922346,3030.698900922346,3030.698900922346,3030.698900922346,3030.698900922346,3186.698183631451,
48,2973.138200579607,3376.8679608719394,2973.138200579607,2973.138200579607,2973.138200579607,2973.138200579607,2973.138200579607,3376.8679608719394,
49,3000.918356538683,4728.180838349255,3000.918356538683,3000.918356538683,3000.918356538683,3000.918356538683,3000.918356538683,4728.180838349255,
50,2777.948391658461,2965.7464418974705,2777.948391658461,2777.948391658461,2777.948391658461,2777.948391658461,2777.948391658461,2965.7464418974705,
51,2848.443987183324,2743.3957626548327,2848.443987183324,2848.443987183324,2848.443987183324,2848.443987183324,2848.443987183324,2743.3957626548327,
52,2841.6086949824185,2938.848768269452,2841.6086949824185,2841.6086949824185,2841.6086949824185,2841.6086949824185,2841.6086949824185,2938.848768269452,
53,2781.330203621661,2952.717299627825,2781.330203621661,2781.330203621661,2781.330203621661,2781.330203621661,2781.330203621661,2952.717299627825,
54,2802.510872599367,2921.4918560026017,2802.510872599367,2802.510872599367,2802.510872599367,2802.510872599367,2802.510872599367,2921.4918560026017,
55,2818.6573276707377,2954.356236146224,2818.6573276707377,2818.6573276707377,2818.6573276707377,2818.6573276707377,2818.6573276707377,2954.356236146224,
56,2783.039693574259,2954.382806531628,2783.039693574259,2783.039693574259,2783.039693574259,2783.039693574259,2783.039693574259,2954.382806531628,
57,2793.4854348212903,3030.698900922346,2793.4854348212903,2793.4854348212903,2793.4854348212903,2793.4854348212903,2793.4854348212903,3030.698900922346,
58,2819.842791549698,2973.138200579607,2819.842791549698,2819.842791549698,2819.842791549698,2819.842791549698,2819.842791549698,2973.138200579607,
59,2760.470594249436,3000.918356538683,2760.470594249436,2760.470594249436,2760.470594249436,2760.470594249436,2760.470594249436,3000.918356538683,
60,2640.276685460376,2777.948391658461,2640.276685460376,2640.276685460376,2640.276685460376,2640.276685460376,2640.276685460376,2777.948391658461,
61,2667.9922252425417,2848.443987183324,2667.9922252425417,2667.9922252425417,2667.9922252425417,2667.9922252425417,2667.9922252425417,2848.443987183324,
62,2664.2994504127023,2841.6086949824185,2664.2994504127023,2664.2994504127023,2664.2994504127023,2664.2994504127023,2664.2994504127023,2841.6086949824185,
63,2670.34528474042,2781.330203621661,2670.34528474042,2670.34528474042,2670.34528474042,2670.34528474042,2670.34528474042,2781.330203621661,
64,2698.61209248107,2802.510872599367,2698.61209248107,2698.61209248107,2698.61209248107,2698.61209248107,2698.61209248107,2802.510872599367,
65,2644.264569188759,2818.6573276707377,2644.264569188759,2644.264569188759,2644.264569188759,2644.264569188759,2644.264569188759,2818.6573276707377,
66,2689.5682637825253,2783.039693574259,2689.5682637825253,2689.5682637825253,2689.5682637825253,2689.5682637825253,2689.5682637825253,2783.039693574259,
67,2674.665634608671,2793.4854348212903,2674.665634608671,2674.665634608671,2674.665634608671,2674.665634608671,2674.665634608671,2793.4854348212903,
68,2673.699037247551,2819.842791549698,2673.699037247551,2673.699037247551,2673.699037247551,2673.699037247551,2673.699037247551,2819.842791549698,
69,2652.912877853905,2760.470594249436,2652.912877853905,2652.912877853905,2652.912877853905,2652.912877853905,2652.912877853905,2760.470594249436,
70,2311.801287966548,2640.276685460376,2311.801287966548,2311.801287966548,2311.801287966548,2311.801287966548,2311.801287966548,2640.276685460376,
71,2314.9667274030576,2667.9922252425417,2314.9667274030576,2314.9667274030576,2314.9667274030576,2314.9667274030576,2314.9667274030576,2667.9922252425417,
72,2321.362977183305,2664.2994504127023,2321.362977183305,2321.362977183305,2321.362977183305,2321.362977183305,2321.362977183305,2664.2994504127023,
73,3752.677971514412,2670.34528474042,3752.677971514412,3752.677971514412,3752.677971514412,3752.677971514412,3752.677971514412,2670.34528474042,
74,2322.686222471867,2698.61209248107,2322.686222471867,2322.686222471867,2322.686222471867,2322.686222471867,2322.686222471867,2698.61209248107,
75,2332.823183031048,2644.264569188759,2332.823183031048,2332.823183031048,2332.823183031048,2332.823183031048,2332.823183031048,2644.264569188759,
76,2316.593034534667,2689.5682637825253,2316.593034534667,2316.593034534667,2316.593034534667,2316.593034534667,2316.593034534667,2689.5682637825253,
77,2313.271400089252,2674.665634608671,2313.271400089252,2313.271400089252,2313.271400089252,2313.271400089252,2313.271400089252,2674.665634608671,
78,2327.31814858348,2673.699037247551,2327.31814858348,2327.31814858348,2327.31814858348,2327.31814858348,2327.31814858348,2673.699037247551,
79,2330.229154730873,2652.912877853905,2330.229154730873,2330.229154730873,2330.229154730873,2330.229154730873,2330.229154730873,2652.912877853905,
80,2353.408579783641,2311.801287966548,2353.408579783641,2353.408579783641,2353.408579783641,2353.408579783641,2353.408579783641,2311.801287966548,
81,2366.05123064128,2314.9667274030576,2366.05123064128,2366.05123064128,2366.05123064128,2366.05123064128,2366.05123064128,2314.9667274030576,
82,2365.672782662642,2321.362977183305,2365.672782662642,2365.672782662642,2365.672782662642,2365.672782662642,2365.672782662642,2321.362977183305,
83,2339.1332888272195,3752.677971514412,2339.1332888272195,2339.1332888272195,2339.1332888272195,2339.1332888272195,2339.1332888272195,3752.677971514412,
84,2337.3489149640004,2322.686222471867,2337.3489149640004,2337.3489149640004,2337.3489149640004,2337.3489149640004,2337.3489149640004,2322.686222471867,
85,2336.844327714206,2332.823183031048,2336.844327714206,2336.844327714206,2336.844327714206,2336.844327714206,2336.844327714206,2332.823183031048,
86,2341.07864875466,2316.593034534667,2341.07864875466,2341.07864875466,2341.07864875466,2341.07864875466,2341.07864875466,2316.593034534667,
87,2361.002948275038,2313.271400089252,2361.002948275038,2361.002948275038,2361.002948275038,2361.002948275038,2361.002948275038,2313.271400089252,
88,2329.1772502451054,2327.31814858348,2329.1772502451054,2329.1772502451054,2329.1772502451054,2329.1772502451054,2329.1772502451054,2327.31814858348,
89,2386.423917078147,2330.229154730873,2386.423917078147,2386.423917078147,2386.423917078147,2386.423917078147,2386.423917078147,2330.229154730873,
