,ParticleSwarmOptimization,WhaleOptimizationAlgorithm,CuckooSearch,GreyWolfOptimizer,FruitFly,SquirrelSearchAlgorithm,KrillHerd,WaterWaveOptimization,ArtificialBeeColony
0,702.0203320843457,702.6843445967498,700.079535746659,702.0693843413645,702.4513961421461,702.0693837782544,702.0163302973051,703.3891955392746,700.1616611476001
1,702.0329460563934,702.1707902573921,700.0,700.0000778849575,702.3187760655817,700.0,702.0693837836502,702.5353332938516,701.0009823077467
2,700.0027224738475,702.1707902782503,700.0000000002602,702.423783238861,702.3808714589856,702.0693837719617,702.100383378208,702.6604479236687,700.995772067552
3,702.030115030205,700.9949590707938,700.0114870121259,702.1707902589883,702.4619307391011,702.0693837719617,702.0163304186013,702.056590288126,700.6952101024721
4,702.0697267052308,702.1679111184463,701.6946977361474,702.0163331453982,702.4530835144368,702.4284781200623,702.0163303470082,702.4350758818597,700.2344444923286
5,702.0172156497995,702.2238579577173,702.0163302656155,700.00026731647,702.3691710766515,700.0,701.0890332180317,702.2320146102097,702.1715266096415
6,700.0086794895591,702.0693839794355,701.0228557842177,702.0163307320345,702.4532997659084,702.0163302656155,702.2209646392166,700.995030474733,702.2238468407337
7,702.0203617380796,702.0693839527607,700.002259296923,702.0163325848574,702.4447775967108,700.0,702.2209647787151,700.9950272149732,700.0041165167823
8,702.0184465818359,702.016330270604,700.00008676184,702.0163322443759,702.4533215960474,700.0,702.016331042312,702.0083033198723,700.9971755165633
9,702.0740628471096,702.1679111211694,700.0240994828093,702.4237818120828,702.4147055147633,700.0,702.0163303757992,701.1317720692219,700.0012051011018
10,600.0000287788627,702.0163302658844,600.0000287788627,600.0000287788627,600.0000287788627,600.0000287788627,600.0000287788627,702.0163302658844,
11,600.0575981825099,702.6312910918471,600.0575981825099,600.0575981825099,600.0575981825099,600.0575981825099,600.0575981825099,702.6312910918471,
12,600.0001305818198,700.0000000019928,600.0001305818198,600.0001305818198,600.0001305818198,600.0001305818198,600.0001305818198,700.0000000019928,
13,600.1572982486555,700.0000015367219,600.1572982486555,600.1572982486555,600.1572982486555,600.1572982486555,600.1572982486555,700.0000015367219,
14,600.057598182026,702.1707904774421,600.057598182026,600.057598182026,600.057598182026,600.057598182026,600.057598182026,702.1707904774421,
15,600.0319294857389,702.170790464869,600.0319294857389,600.0319294857389,600.0319294857389,600.0319294857389,600.0319294857389,702.170790464869,
16,600.0030212784146,702.220964765226,600.0030212784146,600.0030212784146,600.0030212784146,600.0030212784146,600.0030212784146,702.220964765226,
17,600.016351904992,702.1707902916977,600.016351904992,600.016351904992,600.016351904992,600.016351904992,600.016351904992,702.1707902916977,
18,600.0009827923335,702.1707904235614,600.0009827923335,600.0009827923335,600.0009827923335,600.0009827923335,600.0009827923335,702.1707904235614,
19,600.0575981820366,702.684344604728,600.0575981820366,600.0575981820366,600.0575981820366,600.0575981820366,600.0575981820366,702.684344604728,
20,500.00000000002376,600.0000287788627,500.00000000002376,500.00000000002376,500.00000000002376,500.00000000002376,500.00000000002376,600.0000287788627,
21,500.0000000203148,600.0575981825099,500.0000000203148,500.0000000203148,500.0000000203148,500.0000000203148,500.0000000203148,600.0575981825099,
22,500.0000000011155,600.0001305818198,500.0000000011155,500.0000000011155,500.0000000011155,500.0000000011155,500.0000000011155,600.0001305818198,
23,500.9949929846762,600.1572982486555,500.9949929846762,500.9949929846762,500.9949929846762,500.9949929846762,500.9949929846762,600.1572982486555,
24,500.9950543849377,600.057598182026,500.9950543849377,500.9950543849377,500.9950543849377,500.9950543849377,500.9950543849377,600.057598182026,
25,500.0000000009424,600.0319294857389,500.0000000009424,500.0000000009424,500.0000000009424,500.0000000009424,500.0000000009424,600.0319294857389,
26,500.00000000139744,600.0030212784146,500.00000000139744,500.00000000139744,500.00000000139744,500.00000000139744,500.00000000139744,600.0030212784146,
27,500.0000000006321,600.016351904992,500.0000000006321,500.0000000006321,500.0000000006321,500.0000000006321,500.0000000006321,600.016351904992,
28,500.0000000833734,600.0009827923335,500.0000000833734,500.0000000833734,500.0000000833734,500.0000000833734,500.0000000833734,600.0009827923335,
29,500.0000000001271,600.0575981820366,500.0000000001271,500.0000000001271,500.0000000001271,500.0000000001271,500.0000000001271,600.0575981820366,
30,400.0000392247649,500.00000000002376,400.0000392247649,400.0000392247649,400.0000392247649,400.0000392247649,400.0000392247649,500.00000000002376,
31,400.0000017917368,500.0000000203148,400.0000017917368,400.0000017917368,400.0000017917368,400.0000017917368,400.0000017917368,500.0000000203148,
32,400.0000174601008,500.0000000011155,400.0000174601008,400.0000174601008,400.0000174601008,400.0000174601008,400.0000174601008,500.0000000011155,
33,400.0000053151448,500.9949929846762,400.0000053151448,400.0000053151448,400.0000053151448,400.0000053151448,400.0000053151448,500.9949929846762,
