,ParticleSwarmOptimization,WhaleOptimizationAlgorithm,CuckooSearch,GreyWolfOptimizer,FruitFly,KrillHerd,WaterWaveOptimization
0,1.6847242076150533,0.0777349990393769,0.1183832325894671,0.7982749852762383,0.8282609326846058,0.2371613884624578,0.0057320039782803
1,1.3766028878406456,0.0601238649260495,0.0913661156467146,0.166027577118392,1.4953901916360148,0.1597449040262294,0.0469279333905155
2,2.046721990833567,0.0436592728751456,0.0522845861706964,0.1440770362393504,2.533768776877758,0.1130274808748584,0.0008941804395111
3,2.284760165250245,0.071612157888173,0.119123399454903,0.5186732588516629,0.4993735867551078,0.0398440304694984,0.0155856231329788
4,1.572445616595252,0.0148455341751746,0.0909886166412239,0.1603210793177498,1.182778020901194,0.2996464257612662,0.1031077629211665
5,2.0764972891641253,0.0334307775170977,0.1297470080371739,0.2862567346239523,0.3257098450028551,0.0781389402176394,0.0152083546686466
6,1.437981139801964,0.0683574153084782,0.1889401690927944,0.1560312320212571,0.8843292777075166,0.2612243668182795,0.0096135304841353
7,0.1099230123163298,0.0288226477477601,0.1818325899419783,0.2659806884938455,1.3000387688037405,0.2089072150484155,0.0051336018779749
8,2.8171116906463047,0.0712326954737748,0.0698591067604758,0.304147509798613,0.3316317631302667,0.1211637926588652,0.0408047032977836
9,0.4036342703698752,0.0574866745771089,0.0960837799289564,0.296899925112652,1.560709910352268,0.0542605903220172,0.0049773100114838
