,ParticleSwarmOptimization,WhaleOptimizationAlgorithm,CuckooSearch,GreyWolfOptimizer,FruitFly,SquirrelSearchAlgorithm,KrillHerd,WaterWaveOptimization,ArtificialBeeColony
0,23268.72367266071,12391.911384179642,1336.5826609718422,8076.057242960577,27139083376.006138,4693.508521245307,9293.146811672194,1138221.7798849044,12270.73707968183
1,13358.1175650961,22051.449941243973,1320.1548420929544,25793.3810205159,25884049293.50859,3579.729023348567,18175.02706692263,3917023.954627332,4026.190111270457
2,17740.388725109628,34066.17892014653,1348.7981161791472,17376.535681775335,27283363564.042397,1920.694356202125,7982.219120491392,8247.98209065075,4716.017003285793
3,41740.70644582772,3208.929469203615,1361.16614888399,13216.17114779282,27633955636.308517,10171.07776295792,13195.72904607117,27574.9856935421,3956.3098930235888
4,24346.344502255382,3205.3708145709934,1344.7820605958927,55777.22751556784,27765801938.72297,4324.4232608973325,12058.860907823444,20172.494309987414,2010.678084715844
5,19224.46013213086,13133.29730222837,1335.4945156944166,10087.433704429175,26267672952.18538,25242.3155280348,12692.347368958395,1224968.1911983502,9159.280413807017
6,30434.388321852737,39673.27895380361,1334.5831745218177,31480.78809988944,27600870834.775684,9742.71166169112,13883.24136464472,31428.2055953926,3813.966101694949
7,13153.085989183348,16814.30498346315,1331.9610683841688,50016.66799177386,27824075443.147667,11804.44114648049,3033.384110584494,44746123.74480192,20053.16435153391
8,20545.49413213498,2934.713151900713,1434.4267099127046,38387.5632544637,26181661589.951366,15224.01345060505,18928.91031108197,6378.647455097203,3309.94436392088
9,19313.163002060875,6147.039618028193,1335.6336060545086,6941.905917821621,25450004742.08984,5347.851154208145,11843.442758210653,44574.62501475411,8865.848623184054
10,3898652.8427298046,12088.318250600152,3898652.8427298046,3898652.8427298046,3898652.8427298046,3898652.8427298046,3898652.8427298046,12088.318250600152,
11,3308295.360976766,10598.718620642485,3308295.360976766,3308295.360976766,3308295.360976766,3308295.360976766,3308295.360976766,10598.718620642485,
12,2765274.6690108413,27361.64744717995,2765274.6690108413,2765274.6690108413,2765274.6690108413,2765274.6690108413,2765274.6690108413,27361.64744717995,
13,2416754.5862613125,34582.901938344665,2416754.5862613125,2416754.5862613125,2416754.5862613125,2416754.5862613125,2416754.5862613125,34582.901938344665,
14,2836912.0561977467,8038.565019454524,2836912.0561977467,2836912.0561977467,2836912.0561977467,2836912.0561977467,2836912.0561977467,8038.565019454524,
15,12546342.072541049,2978.335656229337,12546342.072541049,12546342.072541049,12546342.072541049,12546342.072541049,12546342.072541049,2978.335656229337,
16,6550359.669987899,5800.033135122212,6550359.669987899,6550359.669987899,6550359.669987899,6550359.669987899,6550359.669987899,5800.033135122212,
17,381755.3684164745,14457.60969475116,381755.3684164745,381755.3684164745,381755.3684164745,381755.3684164745,381755.3684164745,14457.60969475116,
18,35360.51753676312,22362.85556011372,35360.51753676312,35360.51753676312,35360.51753676312,35360.51753676312,35360.51753676312,22362.85556011372,
19,355636.9746540355,28083.365066287093,355636.9746540355,355636.9746540355,355636.9746540355,355636.9746540355,355636.9746540355,28083.365066287093,
20,1324.9697537692728,3898652.8427298046,1324.9697537692728,1324.9697537692728,1324.9697537692728,1324.9697537692728,1324.9697537692728,3898652.8427298046,
21,1218.3254017025658,3308295.360976766,1218.3254017025658,1218.3254017025658,1218.3254017025658,1218.3254017025658,1218.3254017025658,3308295.360976766,
22,1236.1844085953687,2765274.6690108413,1236.1844085953687,1236.1844085953687,1236.1844085953687,1236.1844085953687,1236.1844085953687,2765274.6690108413,
23,1279.2188642661158,2416754.5862613125,1279.2188642661158,1279.2188642661158,1279.2188642661158,1279.2188642661158,1279.2188642661158,2416754.5862613125,
24,1247.2660419277931,2836912.0561977467,1247.2660419277931,1247.2660419277931,1247.2660419277931,1247.2660419277931,1247.2660419277931,2836912.0561977467,
25,1160.5119851030051,12546342.072541049,1160.5119851030051,1160.5119851030051,1160.5119851030051,1160.5119851030051,1160.5119851030051,12546342.072541049,
26,1210.4379784435878,6550359.669987899,1210.4379784435878,1210.4379784435878,1210.4379784435878,1210.4379784435878,1210.4379784435878,6550359.669987899,
27,1201.4145082728123,381755.3684164745,1201.4145082728123,1201.4145082728123,1201.4145082728123,1201.4145082728123,1201.4145082728123,381755.3684164745,
28,1193.7207868748844,35360.51753676312,1193.7207868748844,1193.7207868748844,1193.7207868748844,1193.7207868748844,1193.7207868748844,35360.51753676312,
29,1266.2571850072477,355636.9746540355,1266.2571850072477,1266.2571850072477,1266.2571850072477,1266.2571850072477,1266.2571850072477,355636.9746540355,
