,ParticleSwarmOptimization,WhaleOptimizationAlgorithm,CuckooSearch,GreyWolfOptimizer,FruitFly,SquirrelSearchAlgorithm,KrillHerd,WaterWaveOptimization,ArtificialBeeColony
0,1016.7719537561496,1016.7572456394164,1000.0000255348396,1000.3122153368952,1747.4210460607292,1000.3121987111138,1016.7572464087395,1000.3125538899686,1000.0253973122808
1,1000.3171082416986,1000.6246222465084,1000.3122039855182,1000.62443934022,2154.120930136949,1000.0000254551326,1000.3122005446944,1000.0000540937124,1000.3127919539728
2,1000.3123096754096,1000.0000263158992,1000.0000254551323,1016.7572649676906,2158.4535377646007,1000.3121987111138,1017.0694189993698,1000.3130425910376,1000.3175657388276
3,1000.6248362905736,1001.738178974226,1000.0001052708824,1000.6244491261076,2040.5883529077307,1000.6243719670954,1017.0694189576828,1000.4470830460804,1000.3121989164956
4,1016.7602857498777,1000.3122149414398,1000.0077735681969,1016.7583405815226,2174.767083247867,1000.3121987111138,1016.7572458906528,1000.4184419203598,1000.000268609274
5,1000.001253750511,1016.7572456484572,1000.0000254714872,1016.757258040031,1656.415595726383,1000.0000254551326,1017.069419355805,1000.6365105257504,1000.3121987126278
6,1016.7763386986804,1000.6335424094698,1000.3121987168144,1016.7572554042064,2042.049360778722,1000.3121987111138,1017.0694195690024,1004.07576190079,1000.0064686164892
7,1058.5112376130098,1000.0000598844358,1000.0000257191676,1016.7572458991186,2187.285623627,1000.312198711114,1000.6243722524134,1000.3187592042192,1000.3121994776534
8,1000.0035087362362,1000.6264449314984,1000.0541431552132,1058.1923980154957,2064.116776604588,1016.7572456393148,1016.757245865544,1000.6243730816956,1000.314101283638
9,1000.6350128526024,1000.625895064681,1000.0000256640742,1000.6243768410408,2094.804750892644,1000.3121987111138,1017.0694190308852,1000.1367206828512,1000.0166066363944
10,900.0002402183588,1000.000054749246,900.0002402183588,900.0002402183588,900.0002402183588,900.0002402183588,900.0002402183588,1000.000054749246,
11,900.0003114638187,1017.0694200834658,900.0003114638187,900.0003114638187,900.0003114638187,900.0003114638187,900.0003114638187,1017.0694200834658,
12,900.0000983272226,1000.3122219749978,900.0000983272226,900.0000983272226,900.0000983272226,900.0000983272226,900.0000983272226,1000.3122219749978,
13,900.0006306363736,1017.0694189229856,900.0006306363736,900.0006306363736,900.0006306363736,900.0006306363736,900.0006306363736,1017.0694189229856,
14,900.0007267373262,1000.3122005102068,900.0007267373262,900.0007267373262,900.0007267373262,900.0007267373262,900.0007267373262,1000.3122005102068,
15,900.0003651337051,1016.7572457350824,900.0003651337051,900.0003651337051,900.0003651337051,900.0003651337051,900.0003651337051,1016.7572457350824,
16,900.0005578589488,1016.7572456406656,900.0005578589488,900.0005578589488,900.0005578589488,900.0005578589488,900.0005578589488,1016.7572456406656,
17,900.000114822929,1016.7572456395576,900.000114822929,900.000114822929,900.000114822929,900.000114822929,900.000114822929,1016.7572456395576,
18,900.0005486018377,1016.7572458977928,900.0005486018377,900.0005486018377,900.0005486018377,900.0005486018377,900.0005486018377,1016.7572458977928,
19,900.0000203978907,1017.0694188961384,900.0000203978907,900.0000203978907,900.0000203978907,900.0000203978907,900.0000203978907,1017.0694188961384,
20,801.0188381975393,900.0002402183588,801.0188381975393,801.0188381975393,801.0188381975393,801.0188381975393,801.0188381975393,900.0002402183588,
21,801.0188381975393,900.0003114638187,801.0188381975393,801.0188381975393,801.0188381975393,801.0188381975393,801.0188381975393,900.0003114638187,
22,801.0188381975393,900.0000983272226,801.0188381975393,801.0188381975393,801.0188381975393,801.0188381975393,801.0188381975393,900.0000983272226,
23,800.0000000049444,900.0006306363736,800.0000000049444,800.0000000049444,800.0000000049444,800.0000000049444,800.0000000049444,900.0006306363736,
24,800.0000000155958,900.0007267373262,800.0000000155958,800.0000000155958,800.0000000155958,800.0000000155958,800.0000000155958,900.0007267373262,
25,800.0000000029627,900.0003651337051,800.0000000029627,800.0000000029627,800.0000000029627,800.0000000029627,800.0000000029627,900.0003651337051,
26,801.0188381975393,900.0005578589488,801.0188381975393,801.0188381975393,801.0188381975393,801.0188381975393,801.0188381975393,900.0005578589488,
27,800.000000000333,900.000114822929,800.000000000333,800.000000000333,800.000000000333,800.000000000333,800.000000000333,900.000114822929,
28,801.0188381975393,900.0005486018377,801.0188381975393,801.0188381975393,801.0188381975393,801.0188381975393,801.0188381975393,900.0005486018377,
29,801.0188381975393,900.0000203978907,801.0188381975393,801.0188381975393,801.0188381975393,801.0188381975393,801.0188381975393,900.0000203978907,
30,702.0163302658844,801.0188381975393,702.0163302658844,702.0163302658844,702.0163302658844,702.0163302658844,702.0163302658844,801.0188381975393,
31,702.6312910918471,801.0188381975393,702.6312910918471,702.6312910918471,702.6312910918471,702.6312910918471,702.6312910918471,801.0188381975393,
32,700.0000000019928,801.0188381975393,700.0000000019928,700.0000000019928,700.0000000019928,700.0000000019928,700.0000000019928,801.0188381975393,
33,700.0000015367219,800.0000000049444,700.0000015367219,700.0000015367219,700.0000015367219,700.0000015367219,700.0000015367219,800.0000000049444,
34,702.1707904774421,800.0000000155958,702.1707904774421,702.1707904774421,702.1707904774421,702.1707904774421,702.1707904774421,800.0000000155958,
35,702.170790464869,800.0000000029627,702.170790464869,702.170790464869,702.170790464869,702.170790464869,702.170790464869,800.0000000029627,
36,702.220964765226,801.0188381975393,702.220964765226,702.220964765226,702.220964765226,702.220964765226,702.220964765226,801.0188381975393,
37,702.1707902916977,800.000000000333,702.1707902916977,702.1707902916977,702.1707902916977,702.1707902916977,702.1707902916977,800.000000000333,
38,702.1707904235614,801.0188381975393,702.1707904235614,702.1707904235614,702.1707904235614,702.1707904235614,702.1707904235614,801.0188381975393,
39,702.684344604728,801.0188381975393,702.684344604728,702.684344604728,702.684344604728,702.684344604728,702.684344604728,801.0188381975393,
40,600.0000287788627,702.0163302658844,600.0000287788627,600.0000287788627,600.0000287788627,600.0000287788627,600.0000287788627,702.0163302658844,
41,600.0575981825099,702.6312910918471,600.0575981825099,600.0575981825099,600.0575981825099,600.0575981825099,600.0575981825099,702.6312910918471,
