,ParticleSwarmOptimization,WhaleOptimizationAlgorithm,CuckooSearch,GreyWolfOptimizer,FruitFly,SquirrelSearchAlgorithm,KrillHerd,WaterWaveOptimization,ArtificialBeeColony
0,3383.8125361267857,3412.087612478264,3105.015669707717,3411.8467099740774,4487.6745394163245,3791.691652930033,3447.875263788076,3329.355101249689,2813.9028413262886
1,3108.619006850151,3412.061656127998,3121.1465357831034,3389.677248012555,4492.485775105067,3216.4645411150027,3512.5549321888866,3389.831056281332,2828.621842215388
2,3383.790261493468,3513.84131982249,3100.940987149447,3400.165738941353,4468.420219929669,3218.553467034468,3694.252134761756,3445.687675365028,2850.061904433652
3,3167.227035859672,3736.180766724792,3100.032455011696,3412.5834792651563,4494.805436415852,3197.086285912916,3502.962160060149,3324.19662609712,2817.56036284772
4,3217.224894115364,3478.691445540783,3102.633245157122,3412.5388368416184,4498.598047522839,3412.052436109873,3497.973458911129,3312.3948670688787,2800.1271240334327
5,3109.1932365105176,3572.154038425538,3177.11215124559,3236.0332983759595,4501.316872796421,3100.0036217142665,3404.4686647752437,3374.067376333388,2800.305838959184
6,3445.055805051866,3412.589452683153,3126.265095889872,3228.5497044572057,4484.011970051183,3402.9405853840617,3529.6364855008246,3315.7978541270404,2800.6528472371083
7,3325.611695496838,3412.052441732081,3100.001473663316,3231.480764982261,4498.807016852482,3100.001681904411,3472.8034983767093,3312.076256862616,2802.3278195154207
8,3340.1887476511947,3275.339350479605,3100.903113221542,3412.4928619517923,4481.489818422335,3412.0524361098724,3458.046392247953,3359.651472542312,2800.0005752932298
9,2863.6149159531465,3540.8926002132507,3165.727222097148,3412.0179809953,4437.433408351722,3100.0272836615677,3581.7718252955337,3442.5878331571184,2816.5622287785877
10,3204.569321365236,3587.151754033908,3204.569321365236,3204.569321365236,3204.569321365236,3204.569321365236,3204.569321365236,3587.151754033908,2305.394149924295
11,3190.7139271586634,3736.17985422619,3190.7139271586634,3190.7139271586634,3190.7139271586634,3190.7139271586634,3190.7139271586634,3736.17985422619,2304.4470617025618
12,3173.2791566461788,3412.053184467738,3173.2791566461788,3173.2791566461788,3173.2791566461788,3173.2791566461788,3173.2791566461788,3412.053184467738,2309.3329579173787
13,3187.995127176312,3587.074552297528,3187.995127176312,3187.995127176312,3187.995127176312,3187.995127176312,3187.995127176312,3587.074552297528,2310.3663951584663
14,3138.0253161003207,3402.951522547141,3138.0253161003207,3138.0253161003207,3138.0253161003207,3138.0253161003207,3138.0253161003207,3402.951522547141,2312.003999716829
15,3129.781306397219,3209.5807893457268,3129.781306397219,3129.781306397219,3129.781306397219,3129.781306397219,3129.781306397219,3209.5807893457268,2305.1285701874654
16,3097.5505969738647,3221.2409319756466,3097.5505969738647,3097.5505969738647,3097.5505969738647,3097.5505969738647,3097.5505969738647,3221.2409319756466,2300.5544617547166
17,3210.131324587092,3736.1800071970574,3210.131324587092,3210.131324587092,3210.131324587092,3210.131324587092,3210.131324587092,3736.1800071970574,2305.0496796811008
18,3106.5988615218707,3412.795984576359,3106.5988615218707,3106.5988615218707,3106.5988615218707,3106.5988615218707,3106.5988615218707,3412.795984576359,2310.1923116772323
19,3177.032652517232,3736.2002459371306,3177.032652517232,3177.032652517232,3177.032652517232,3177.032652517232,3177.032652517232,3736.2002459371306,2301.8994081766778
20,4429.168711511304,3204.569321365236,4429.168711511304,4429.168711511304,4429.168711511304,4429.168711511304,4429.168711511304,3204.569321365236,
21,3179.100525013635,3190.7139271586634,3179.100525013635,3179.100525013635,3179.100525013635,3179.100525013635,3179.100525013635,3190.7139271586634,
22,4222.5281132421,3173.2791566461788,4222.5281132421,4222.5281132421,4222.5281132421,4222.5281132421,4222.5281132421,3173.2791566461788,
23,4105.248918588026,3187.995127176312,4105.248918588026,4105.248918588026,4105.248918588026,4105.248918588026,4105.248918588026,3187.995127176312,
24,4412.900621121953,3138.0253161003207,4412.900621121953,4412.900621121953,4412.900621121953,4412.900621121953,4412.900621121953,3138.0253161003207,
25,3461.318666273789,3129.781306397219,3461.318666273789,3461.318666273789,3461.318666273789,3461.318666273789,3461.318666273789,3129.781306397219,
26,2818.2281442272674,3097.5505969738647,2818.2281442272674,2818.2281442272674,2818.2281442272674,2818.2281442272674,2818.2281442272674,3097.5505969738647,
27,3186.698183631451,3210.131324587092,3186.698183631451,3186.698183631451,3186.698183631451,3186.698183631451,3186.698183631451,3210.131324587092,
28,3376.8679608719394,3106.5988615218707,3376.8679608719394,3376.8679608719394,3376.8679608719394,3376.8679608719394,3376.8679608719394,3106.5988615218707,
29,4728.180838349255,3177.032652517232,4728.180838349255,4728.180838349255,4728.180838349255,4728.180838349255,4728.180838349255,3177.032652517232,
30,2965.7464418974705,4429.168711511304,2965.7464418974705,2965.7464418974705,2965.7464418974705,2965.7464418974705,2965.7464418974705,4429.168711511304,
31,2743.3957626548327,3179.100525013635,2743.3957626548327,2743.3957626548327,2743.3957626548327,2743.3957626548327,2743.3957626548327,3179.100525013635,
32,2938.848768269452,4222.5281132421,2938.848768269452,2938.848768269452,2938.848768269452,2938.848768269452,2938.848768269452,4222.5281132421,
33,2952.717299627825,4105.248918588026,2952.717299627825,2952.717299627825,2952.717299627825,2952.717299627825,2952.717299627825,4105.248918588026,
34,2921.4918560026017,4412.900621121953,2921.4918560026017,2921.4918560026017,2921.4918560026017,2921.4918560026017,2921.4918560026017,4412.900621121953,
35,2954.356236146224,3461.318666273789,2954.356236146224,2954.356236146224,2954.356236146224,2954.356236146224,2954.356236146224,3461.318666273789,
36,2954.382806531628,2818.2281442272674,2954.382806531628,2954.382806531628,2954.382806531628,2954.382806531628,2954.382806531628,2818.2281442272674,
37,3030.698900922346,3186.698183631451,3030.698900922346,3030.698900922346,3030.698900922346,3030.698900922346,3030.698900922346,3186.698183631451,
38,2973.138200579607,3376.8679608719394,2973.138200579607,2973.138200579607,2973.138200579607,2973.138200579607,2973.138200579607,3376.8679608719394,
