,fitness
0,205.56485722986167
1,181.3032037336052
2,139.18214820507933
3,118.43836455193559
4,236.87669516387723
5,118.4383617251492
6,2.5536243128954084e-05
7,118.43836010852533
8,217.13970053694925
9,106.37237487707284
