,fitness
0,-1.03141437572225
1,-1.0316157303579407
2,-1.0316284371706015
3,-1.0314548898858213
4,-1.0316209474707538
5,-1.0316035044780278
6,-1.0285099857229512
7,-1.0285973466501186
8,-1.0316237016238505
9,-1.0304306025639827
