,fitness
0,-1.0316284534898774
1,-1.0316284534898774
2,-1.0316284534898774
3,-1.0316284534898774
4,-1.0316284534898774
5,-1.0316284534898774
6,-1.0316284534898774
7,-1.0316284534898774
8,-1.0316284534898765
9,-1.0316284534898774
