,fitness
0,1.6847242076150533
1,1.3766028878406456
2,2.046721990833567
3,2.284760165250245
4,1.572445616595252
5,2.0764972891641253
6,1.437981139801964
7,0.10992301231632984
8,2.8171116906463047
9,0.40363427036987526
