,fitness
0,18.6715503521767
1,24.270677324697726
2,24.02312177843069
3,19.87839084612219
4,24.594769131516667
5,18.14726803545704
6,24.38564502627573
7,11.793597074019553
8,24.149247247787248
9,21.75082614142098
