,fitness
0,24.520558453649542
1,26.586099481529004
2,23.934115907844248
3,25.856298377709564
4,25.271805442467677
5,24.695969465735143
6,26.71297939948335
7,24.63776033743231
8,25.313264636706695
9,28.369899578640972
