,fitness
0,26.95514624644378
1,28.213782389004304
2,26.965220047744115
3,26.983617719118353
4,29.211535805464948
5,24.896892424035393
6,28.44095130244563
7,27.323489981533985
8,29.056080399853904
9,24.928386479304898
