,fitness
0,-0.9929991004029494
1,-0.9997946298774946
2,-0.999826085171166
3,-0.999997919960684
4,-0.99999442901546
5,-0.9999957771886765
6,-0.9996715660268511
7,-0.9999902022082288
8,-0.9999890601371451
9,-0.9996045580188692
