,fitness
0,-0.9999966994433805
1,-0.9999999336851669
2,-0.999999272952326
3,-0.9999986656392605
4,-0.9999981556595124
5,-0.9999998468093005
6,-0.9999992485071797
7,-0.9999996423319305
8,-0.9999985030218773
9,-0.9999994884371112
