,fitness
0,-19.148185015066137
1,-19.161022912454023
2,-19.208044467426255
3,-19.208502552898842
4,-19.207906869424185
5,-19.208217476818252
6,-19.08599215825675
7,-19.206655066935912
8,-19.208489041220663
9,-19.17608152427784
