,fitness
0,-19.2082102875629
1,-19.20832143195347
2,-19.2050177867367
3,-18.020714575617006
4,-19.207430399736747
5,-19.20665991685182
6,-19.20703902778687
7,-18.020662164872554
8,-19.20562501378167
9,-19.20387327730726
