,fitness
0,-19.208491635477834
1,-19.208502325491498
2,-19.20808362707044
3,-19.208501126192832
4,-11.06954441328835
5,-19.208502287465947
6,-19.20849796388436
7,-14.253166239946093
8,-9.50467702298651
9,-19.208474320960573
