,fitness
0,7.725859063612006e-09
1,9.518858590240598e-08
2,6.147657671817797e-08
3,1.5164403066592058e-09
4,2.8288056341807533e-08
5,0.3364618598920899
6,2.757467854053175e-08
7,0.9949592955431328
8,1.667324056597863e-09
9,1.3956409361526312e-08
0,2.8383326484353697e-08
1,9.244227363561398e-07
2,1.5447170598198745e-07
3,1.7097689432018313e-07
4,2.8279747797411497e-07
5,3.62785492788334e-08
6,6.437822458744624e-08
7,1.0130669878172725e-07
8,5.490365081665612e-07
9,5.052599060966e-08
