,fitness
0,-61.60594727531827
1,-24.85941835330694
2,-16.393822019319224
3,-16.290425638068907
4,-16.345159476488092
5,-25.72717337331261
6,-37.51314533384782
7,-16.342966279874638
8,-16.27849839249122
9,-21.697951630939542
