,fitness
0,1016.7572456394164
1,1000.6246222465084
2,1000.0000263158993
3,1001.738178974226
4,1000.3122149414398
5,1016.7572456484572
6,1000.6335424094698
7,1000.0000598844358
8,1000.6264449314983
9,1000.625895064681
0,1000.000054749246
1,1017.0694200834658
2,1000.3122219749978
3,1017.0694189229856
4,1000.3122005102068
5,1016.7572457350824
6,1016.7572456406656
7,1016.7572456395576
8,1016.7572458977928
9,1017.0694188961384
10,900.0002402183588
11,900.0003114638187
12,900.0000983272226
13,900.0006306363736
14,900.0007267373262
15,900.0003651337051
16,900.0005578589488
17,900.000114822929
18,900.0005486018377
19,900.0000203978907
20,801.0188381975393
21,801.0188381975393
22,801.0188381975393
23,800.0000000049444
24,800.0000000155958
25,800.0000000029627
26,801.0188381975393
27,800.000000000333
28,801.0188381975393
29,801.0188381975393
30,702.0163302658844
31,702.6312910918471
32,700.0000000019928
33,700.0000015367219
34,702.1707904774421
35,702.170790464869
36,702.220964765226
37,702.1707902916977
38,702.1707904235614
39,702.684344604728
40,600.0000287788627
41,600.0575981825099
42,600.0001305818198
43,600.1572982486555
44,600.057598182026
45,600.0319294857389
46,600.0030212784146
47,600.016351904992
48,600.0009827923335
49,600.0575981820366
50,500.00000000002376
51,500.0000000203148
52,500.0000000011155
53,500.9949929846762
54,500.9950543849377
55,500.0000000009424
56,500.00000000139744
57,500.0000000006321
58,500.0000000833734
59,500.0000000001271
60,400.0000392247649
61,400.0000017917368
62,400.0000174601008
63,400.0000053151448
64,400.00001049942233
65,400.0000027699094
66,400.0000010739736
67,400.0033413773947
68,400.00000024218025
69,400.000000625645
70,300.0000000633489
71,300.00000000384455
72,300.00000000000455
73,300.00000000003297
74,300.00000000790345
75,300.0000000026148
76,300.0000000085871
77,300.0000000201184
78,300.00000007755267
79,300.0000000046438
80,200.1180118876259
81,200.00370562547545
82,200.0183548489292
83,200.0189562870511
84,200.1111561600345
85,200.03683993544087
86,200.04934040159995
87,200.08820729466416
88,200.0789041529121
89,200.10012716999148
