,fitness
0,-64.19557286816377
1,-64.19560018933049
2,-78.33228202311075
3,-78.332259756484
4,-78.33231256445626
5,-78.33227965433814
6,-78.3323161258879
7,-78.33226157885105
8,-64.19559461488966
9,-50.058882522286815
