,fitness
0,-78.33233139958028
1,-78.33233140545633
2,-78.33233128676281
3,-78.3323314045146
4,-78.33233140017062
5,-77.41846616644725
6,-78.33233140487695
7,-78.33233140408637
8,-77.45683808109297
9,-78.33233140230632
