,fitness
0,-1.993096163060043
1,-1.9388764538571222
2,-2.0557550394358746
3,-1.9771396379102386
4,-1.9870928223422006
5,-2.044510968938809
6,-1.9573480375934023
7,-1.986840105477602
8,-1.9821809159807742
9,-2.0281679990296637
