,fitness
0,-2.0626118705233196
1,-2.062611870679032
2,-2.062611869817975
3,-2.062611870162812
4,-2.0626118707288805
5,-2.06261187070431
6,-2.062611870820975
7,-2.062611868615257
8,-2.0626118707834205
9,-2.0626118692237654
