,fitness
0,-1.7945002629494433
1,-1.7938785055857096
2,-1.78695299605696
3,-1.7894588860343958
4,-1.7799827479502348
5,-1.8009310987060925
6,-1.7870516787718578
7,-1.7911477196050225
8,-1.7966125162864024
9,-1.8004394688736718
