,fitness
0,-1.8012642531366674
1,-0.999999736721844
2,-1.8012703173933182
3,-1.8012927754017318
4,-1.80127670438358
5,-1.8013011389613824
6,-1.8012723010906075
7,-1.8011970309268202
8,-1.8012495844726635
9,-1.8013016842276492
