,fitness
0,0.0
1,0.0
2,0.0
3,0.08874262918647835
4,0.0
5,0.0
6,0.007396054782963013
7,0.0
8,0.019871228830939947
9,0.0
0,0.0
1,0.0468350914342631
2,0.0
3,0.0295841974198342
4,0.0
5,0.0
6,0.0
7,0.0271253844082799
8,0.0
9,0.0
10,0.0
11,0.0073960406517492
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0271253855772695
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0271269976220207
26,0.0271254532469412
27,0.0
28,0.0295852275871032
29,0.0
