,fitness
0,-1.0316284531292577
1,-1.031628453360584
2,-1.03162844939131
3,-1.0316284517579009
4,-1.0316284488041252
5,-1.0316284529766964
6,-1.0316284525193524
7,-1.031628446978853
8,-1.0316284481643343
9,-1.0316284499254047
